Encrypt Time (ms),Inbuf Time (ms),Ratio
0.011,0.044,4.0
0.004,0.019,4.75
0.035,0.232,6.628571428571428
0.013,0.06,4.615384615384616
0.006,0.027,4.5
0.002,0.013,6.5
0.02,0.085,4.25
0.011,0.058,5.272727272727273
0.011,0.064,5.818181818181818
0.015,0.045,3.0
0.002,0.01,5.0
0.017,0.129,7.588235294117647
0.01,0.045,4.5
0.007,0.038,5.428571428571428
0.015,0.074,4.933333333333334
0.021,0.171,8.142857142857142
0.033,0.169,5.121212121212121
0.018,0.087,4.833333333333333
0.013,0.063,4.846153846153847
0.021,0.158,7.523809523809524
0.012,0.041,3.4166666666666665
0.009,0.039,4.333333333333334
0.012,0.039,3.25
0.004,0.014,3.5
0.036,0.187,5.194444444444445
0.025,0.098,3.92
0.027,0.116,4.296296296296297
0.02,0.051,2.55
0.004,0.021,5.25
0.015,0.057,3.8000000000000003
0.016,0.042,2.625
0.042,0.308,7.333333333333333
0.022,0.083,3.772727272727273
0.032,0.075,2.34375
0.01,0.092,9.2
0.005,0.022,4.3999999999999995
0.015,0.061,4.066666666666666
0.022,0.084,3.818181818181819
0.027,0.146,5.407407407407407
0.011,0.053,4.818181818181818
0.01,0.039,3.9
0.02,0.075,3.75
0.018,0.072,4.0
0.009,0.058,6.4444444444444455
0.027,0.03,1.1111111111111112
0.033,0.1,3.0303030303030303
0.013,0.045,3.4615384615384617
0.025,0.118,4.72
0.022,0.143,6.5
0.024,0.205,8.541666666666666
0.01,0.057,5.7
0.003,0.012,4.0
0.014,0.072,5.142857142857142
0.02,0.147,7.35
0.015,0.091,6.066666666666666
0.014,0.077,5.5
0.014,0.038,2.714285714285714
0.05,0.051,1.0199999999999998
0.007,0.036,5.142857142857142
0.003,0.013,4.333333333333333
0.012,0.072,5.999999999999999
0.039,0.157,4.0256410256410255
0.01,0.017,1.7000000000000002
0.021,0.097,4.619047619047619
0.005,0.019,3.8
0.021,0.109,5.19047619047619
0.02,0.115,5.75
0.024,0.045,1.875
0.058,0.178,3.068965517241379
0.014,0.111,7.928571428571429
0.014,0.092,6.571428571428571
0.009,0.047,5.222222222222222
0.004,0.018,4.5
0.014,0.053,3.7857142857142856
0.085,0.131,1.5411764705882351
0.007,0.042,6.0
0.005,0.022,4.3999999999999995
0.006,0.037,6.166666666666666
0.039,0.157,4.0256410256410255
0.017,0.142,8.352941176470587
0.017,0.078,4.588235294117647
0.007,0.032,4.571428571428571
0.03,0.07,2.3333333333333335
0.017,0.056,3.2941176470588234
0.024,0.149,6.208333333333333
0.032,0.124,3.875
0.01,0.059,5.8999999999999995
0.081,0.144,1.7777777777777777
0.019,0.121,6.368421052631579
0.014,0.068,4.857142857142858
0.016,0.083,5.1875
0.007,0.031,4.428571428571429
0.006,0.032,5.333333333333333
0.021,0.041,1.9523809523809523
0.013,0.051,3.923076923076923
0.004,0.02,5.0
0.004,0.017,4.25
0.025,0.021,0.84
0.003,0.014,4.666666666666667
0.017,0.054,3.176470588235294
0.006,0.034,5.666666666666667
0.005,0.023,4.6
0.009,0.073,8.11111111111111
0.016,0.07,4.375
0.002,0.012,6.0
0.002,0.007,3.5
0.027,0.082,3.037037037037037
0.011,0.057,5.1818181818181825
0.003,0.017,5.666666666666667
0.034,0.326,9.588235294117647
0.019,0.118,6.2105263157894735
0.005,0.026,5.199999999999999
0.008,0.053,6.625
0.004,0.024,6.0
0.01,0.058,5.8
0.003,0.009,2.9999999999999996
0.003,0.013,4.333333333333333
0.002,0.01,5.0
0.002,0.008,4.0
0.018,0.061,3.3888888888888893
0.005,0.025,5.0
0.01,0.075,7.5
0.005,0.03,6.0
0.004,0.015,3.75
0.002,0.008,4.0
0.002,0.008,4.0
0.024,0.138,5.75
0.015,0.081,5.4
0.007,0.049,7.0
0.004,0.031,7.75
0.003,0.016,5.333333333333333
0.004,0.015,3.75
0.004,0.017,4.25
0.01,0.05,5.0
0.004,0.02,5.0
0.022,0.076,3.4545454545454546
0.025,0.175,6.999999999999999
0.011,0.067,6.090909090909092
0.002,0.012,6.0
0.004,0.02,5.0
0.002,0.01,5.0
0.002,0.009,4.5
0.001,0.009,9.0
0.002,0.011,5.5
0.002,0.01,5.0
0.018,0.074,4.111111111111112
0.02,0.088,4.3999999999999995
0.019,0.074,3.8947368421052633
0.004,0.015,3.75
0.008,0.036,4.5
0.003,0.03,10.0
0.03,0.127,4.233333333333333
0.006,0.029,4.833333333333333
0.024,0.137,5.708333333333334
0.009,0.046,5.111111111111112
0.01,0.054,5.3999999999999995
0.033,0.16,4.848484848484849
0.022,0.084,3.818181818181819
0.011,0.073,6.636363636363637
0.008,0.039,4.875
0.007,0.039,5.571428571428571
0.008,0.04,5.0
0.009,0.029,3.2222222222222228
0.002,0.01,5.0
0.031,0.159,5.129032258064516
0.046,0.111,2.4130434782608696
0.009,0.084,9.333333333333334
0.005,0.035,7.000000000000001
0.007,0.041,5.857142857142858
0.005,0.025,5.0
0.003,0.017,5.666666666666667
0.003,0.016,5.333333333333333
0.046,0.144,3.1304347826086953
0.041,0.215,5.24390243902439
0.008,0.04,5.0
0.012,0.066,5.5
0.008,0.019,2.375
0.002,0.009,4.5
0.002,0.008,4.0
0.002,0.007,3.5
0.003,0.017,5.666666666666667
0.003,0.017,5.666666666666667
0.006,0.03,5.0
0.011,0.046,4.181818181818182
0.002,0.009,4.5
0.016,0.056,3.5
0.029,0.059,2.0344827586206895
0.009,0.028,3.1111111111111116
0.019,0.062,3.263157894736842
0.015,0.064,4.266666666666667
0.005,0.021,4.2
0.002,0.01,5.0
0.006,0.036,5.999999999999999
0.015,0.051,3.4
0.016,0.062,3.875
0.014,0.088,6.285714285714286
0.03,0.148,4.933333333333334
0.009,0.041,4.555555555555556
0.02,0.072,3.5999999999999996
0.01,0.049,4.9
0.009,0.046,5.111111111111112
0.004,0.017,4.25
0.002,0.011,5.5
0.015,0.072,4.8
0.022,0.072,3.2727272727272725
0.003,0.028,9.333333333333334
0.022,0.118,5.363636363636363
0.019,0.073,3.8421052631578947
0.016,0.125,7.8125
0.011,0.099,9.000000000000002
0.007,0.035,5.0
0.006,0.035,5.833333333333334
0.018,0.06,3.3333333333333335
0.003,0.013,4.333333333333333
0.004,0.029,7.25
0.001,0.009,9.0
0.008,0.042,5.25
0.003,0.014,4.666666666666667
0.028,0.245,8.75
0.016,0.057,3.5625
0.023,0.107,4.6521739130434785
0.008,0.042,5.25
0.005,0.025,5.0
0.013,0.073,5.615384615384615
0.004,0.021,5.25
0.006,0.06,10.0
0.003,0.017,5.666666666666667
0.02,0.081,4.05
0.008,0.037,4.625
0.004,0.02,5.0
0.024,0.123,5.125
0.013,0.07,5.384615384615385
0.006,0.029,4.833333333333333
0.02,0.083,4.15
0.004,0.019,4.75
0.006,0.028,4.666666666666667
0.028,0.14,5.0
0.023,0.053,2.3043478260869565
0.054,0.337,6.240740740740741
0.009,0.049,5.444444444444445
0.013,0.061,4.6923076923076925
0.002,0.009,4.5
0.016,0.07,4.375
0.014,0.068,4.857142857142858
0.025,0.077,3.0799999999999996
0.022,0.09,4.090909090909091
0.004,0.017,4.25
0.002,0.009,4.5
0.019,0.176,9.263157894736842
0.009,0.078,8.666666666666668
0.016,0.065,4.0625
0.016,0.062,3.875
0.018,0.071,3.944444444444444
0.02,0.088,4.3999999999999995
0.006,0.025,4.166666666666667
0.002,0.015,7.5
0.027,0.173,6.407407407407407
0.01,0.086,8.6
0.026,0.067,2.576923076923077
0.006,0.028,4.666666666666667
0.007,0.036,5.142857142857142
0.005,0.025,5.0
0.009,0.063,7.000000000000001
0.007,0.03,4.285714285714286
0.006,0.038,6.333333333333333
0.005,0.029,5.8
0.017,0.073,4.294117647058823
0.003,0.014,4.666666666666667
0.011,0.055,5.0
0.003,0.019,6.333333333333333
0.013,0.08,6.153846153846154
0.022,0.066,3.0000000000000004
0.036,0.114,3.166666666666667
0.005,0.025,5.0
0.022,0.118,5.363636363636363
0.02,0.068,3.4000000000000004
0.016,0.06,3.75
0.003,0.016,5.333333333333333
0.004,0.019,4.75
0.011,0.061,5.545454545454546
0.014,0.063,4.5
0.006,0.046,7.666666666666666
0.025,0.177,7.079999999999999
0.017,0.065,3.8235294117647056
0.002,0.009,4.5
0.014,0.053,3.7857142857142856
0.014,0.094,6.714285714285714
0.015,0.053,3.533333333333333
0.012,0.047,3.9166666666666665
0.02,0.068,3.4000000000000004
0.005,0.038,7.6
0.017,0.086,5.058823529411764
0.003,0.015,5.0
0.002,0.011,5.5
0.02,0.067,3.35
0.018,0.107,5.944444444444445
0.021,0.163,7.761904761904762
0.016,0.151,9.4375
0.015,0.058,3.866666666666667
0.019,0.082,4.315789473684211
0.002,0.014,7.0
0.009,0.061,6.777777777777779
0.005,0.044,8.799999999999999
0.008,0.034,4.25
0.02,0.075,3.75
0.004,0.021,5.25
0.006,0.031,5.166666666666667
0.003,0.021,7.0
0.02,0.106,5.3
0.012,0.091,7.583333333333333
0.004,0.019,4.75
0.015,0.064,4.266666666666667
0.002,0.008,4.0
0.014,0.061,4.357142857142857
0.004,0.017,4.25
0.016,0.055,3.4375
0.037,0.103,2.7837837837837838
0.019,0.083,4.36842105263158
0.004,0.018,4.5
0.005,0.027,5.3999999999999995
0.003,0.016,5.333333333333333
0.023,0.027,1.173913043478261
0.003,0.02,6.666666666666667
0.018,0.074,4.111111111111112
0.017,0.068,4.0
0.004,0.019,4.75
0.004,0.022,5.5
0.003,0.016,5.333333333333333
0.003,0.015,5.0
0.003,0.013,4.333333333333333
0.002,0.014,7.0
0.002,0.013,6.5
0.002,0.012,6.0
0.002,0.012,6.0
0.003,0.012,4.0
0.002,0.014,7.0
0.023,0.074,3.217391304347826
0.006,0.03,5.0
0.004,0.018,4.5
0.02,0.132,6.6000000000000005
0.013,0.058,4.461538461538462
0.005,0.018,3.5999999999999996
0.017,0.083,4.88235294117647
0.012,0.05,4.166666666666667
0.004,0.017,4.25
0.016,0.073,4.5625
0.002,0.018,9.0
0.015,0.051,3.4
0.018,0.066,3.666666666666667
0.016,0.066,4.125
0.004,0.018,4.5
0.003,0.012,4.0
0.03,0.137,4.566666666666667
0.02,0.071,3.55
0.016,0.052,3.25
0.013,0.061,4.6923076923076925
0.022,0.068,3.0909090909090913
0.017,0.078,4.588235294117647
0.005,0.026,5.199999999999999
0.03,0.097,3.2333333333333334
0.025,0.075,2.9999999999999996
0.011,0.059,5.363636363636363
0.003,0.014,4.666666666666667
0.005,0.035,7.000000000000001
0.002,0.008,4.0
0.013,0.07,5.384615384615385
0.005,0.028,5.6
0.017,0.093,5.470588235294117
0.004,0.022,5.5
0.016,0.07,4.375
0.003,0.013,4.333333333333333
0.017,0.042,2.4705882352941178
0.003,0.014,4.666666666666667
0.006,0.04,6.666666666666667
0.003,0.013,4.333333333333333
0.016,0.065,4.0625
0.005,0.024,4.8
0.029,0.283,9.75862068965517
0.011,0.073,6.636363636363637
0.027,0.111,4.111111111111112
0.011,0.053,4.818181818181818
0.015,0.102,6.8
0.015,0.081,5.4
0.007,0.054,7.714285714285714
0.027,0.209,7.7407407407407405
0.095,0.317,3.336842105263158
0.011,0.056,5.090909090909092
0.026,0.127,4.884615384615385
0.005,0.021,4.2
0.025,0.092,3.6799999999999997
0.01,0.057,5.7
0.013,0.068,5.230769230769232
0.009,0.049,5.444444444444445
0.01,0.059,5.8999999999999995
0.007,0.048,6.857142857142857
0.004,0.024,6.0
0.021,0.088,4.19047619047619
0.01,0.055,5.5
0.004,0.019,4.75
0.017,0.099,5.823529411764706
0.055,0.136,2.472727272727273
0.009,0.047,5.222222222222222
0.006,0.034,5.666666666666667
0.031,0.17,5.483870967741936
0.01,0.049,4.9
0.008,0.045,5.625
0.012,0.07,5.833333333333334
0.014,0.06,4.285714285714286
0.004,0.016,4.0
0.014,0.079,5.642857142857143
0.019,0.082,4.315789473684211
0.033,0.187,5.666666666666666
0.016,0.08,5.0
0.021,0.115,5.476190476190476
0.011,0.043,3.909090909090909
0.003,0.014,4.666666666666667
0.082,0.272,3.3170731707317076
0.009,0.043,4.777777777777778
0.04,0.264,6.6000000000000005
0.008,0.039,4.875
0.023,0.125,5.434782608695652
0.006,0.031,5.166666666666667
0.015,0.102,6.8
0.006,0.028,4.666666666666667
0.018,0.094,5.222222222222222
0.011,0.082,7.454545454545455
0.005,0.028,5.6
0.014,0.048,3.4285714285714284
0.026,0.137,5.26923076923077
0.008,0.05,6.25
0.006,0.03,5.0
0.03,0.084,2.8000000000000003
0.018,0.078,4.333333333333334
0.006,0.029,4.833333333333333
0.009,0.057,6.333333333333334
0.004,0.02,5.0
0.017,0.083,4.88235294117647
0.009,0.044,4.888888888888889
0.06,0.254,4.233333333333333
0.012,0.072,5.999999999999999
0.008,0.063,7.875
0.019,0.062,3.263157894736842
0.016,0.079,4.9375
0.016,0.07,4.375
0.003,0.018,5.999999999999999
0.001,0.009,9.0
0.024,0.093,3.875
0.004,0.019,4.75
0.006,0.031,5.166666666666667
0.023,0.151,6.565217391304348
0.028,0.128,4.571428571428571
0.012,0.046,3.833333333333333
0.047,0.183,3.8936170212765955
0.017,0.065,3.8235294117647056
0.001,0.009,9.0
0.022,0.054,2.4545454545454546
0.021,0.067,3.1904761904761907
0.01,0.047,4.7
0.017,0.092,5.411764705882352
0.014,0.055,3.9285714285714284
0.017,0.058,3.411764705882353
0.002,0.009,4.5
0.014,0.05,3.5714285714285716
0.032,0.096,3.0
0.016,0.059,3.6874999999999996
0.017,0.073,4.294117647058823
0.002,0.011,5.5
0.014,0.073,5.2142857142857135
0.007,0.035,5.0
0.013,0.054,4.153846153846154
0.005,0.041,8.2
0.01,0.049,4.9
0.004,0.019,4.75
0.002,0.009,4.5
0.001,0.008,8.0
0.002,0.007,3.5
0.004,0.026,6.5
0.006,0.027,4.5
0.002,0.009,4.5
0.002,0.008,4.0
0.013,0.059,4.538461538461538
0.002,0.01,5.0
0.01,0.039,3.9
0.002,0.008,4.0
0.038,0.171,4.500000000000001
0.024,0.157,6.541666666666667
0.02,0.087,4.35
0.004,0.018,4.5
0.02,0.08,4.0
0.025,0.105,4.199999999999999
0.016,0.053,3.3125
0.016,0.061,3.8125
0.002,0.01,5.0
0.003,0.017,5.666666666666667
0.016,0.089,5.5625
0.012,0.047,3.9166666666666665
0.004,0.019,4.75
0.002,0.01,5.0
0.036,0.069,1.916666666666667
0.002,0.008,4.0
0.022,0.08,3.6363636363636367
0.019,0.017,0.8947368421052633
0.015,0.053,3.533333333333333
0.016,0.064,4.0
0.002,0.009,4.5
0.015,0.056,3.7333333333333334
0.012,0.052,4.333333333333333
0.017,0.081,4.764705882352941
0.024,0.108,4.5
0.015,0.06,4.0
0.024,0.097,4.041666666666667
0.004,0.023,5.75
0.057,0.213,3.7368421052631575
0.026,0.131,5.038461538461539
0.011,0.049,4.454545454545455
0.019,0.165,8.68421052631579
0.011,0.051,4.636363636363637
0.005,0.031,6.2
0.022,0.13,5.90909090909091
0.025,0.19,7.6
0.009,0.042,4.666666666666667
0.007,0.068,9.714285714285715
0.031,0.083,2.67741935483871
0.002,0.012,6.0
0.012,0.07,5.833333333333334
0.005,0.022,4.3999999999999995
0.03,0.208,6.933333333333334
0.017,0.072,4.235294117647058
0.016,0.107,6.6875
0.021,0.085,4.0476190476190474
0.005,0.025,5.0
0.004,0.015,3.75
0.014,0.054,3.857142857142857
0.016,0.055,3.4375
0.017,0.058,3.411764705882353
0.002,0.018,9.0
0.003,0.015,5.0
0.017,0.115,6.764705882352941
0.008,0.037,4.625
0.039,0.164,4.205128205128205
0.024,0.079,3.2916666666666665
0.002,0.017,8.5
0.039,0.073,1.8717948717948716
0.023,0.074,3.217391304347826
0.018,0.035,1.9444444444444449
0.003,0.014,4.666666666666667
0.016,0.056,3.5
0.014,0.065,4.642857142857143
0.003,0.014,4.666666666666667
0.002,0.019,9.5
0.017,0.066,3.8823529411764706
0.015,0.054,3.6
0.023,0.137,5.9565217391304355
0.015,0.057,3.8000000000000003
0.016,0.064,4.0
0.002,0.009,4.5
0.018,0.092,5.111111111111112
0.008,0.039,4.875
0.015,0.062,4.133333333333334
0.016,0.099,6.1875
0.009,0.034,3.777777777777778
0.006,0.028,4.666666666666667
0.003,0.016,5.333333333333333
0.004,0.018,4.5
0.003,0.013,4.333333333333333
0.002,0.013,6.5
0.003,0.013,4.333333333333333
0.008,0.043,5.374999999999999
0.003,0.018,5.999999999999999
0.002,0.014,7.0
0.009,0.04,4.444444444444445
0.002,0.009,4.5
0.017,0.056,3.2941176470588234
0.016,0.062,3.875
0.021,0.124,5.904761904761904
0.015,0.113,7.533333333333334
0.005,0.023,4.6
0.041,0.129,3.1463414634146343
0.024,0.119,4.958333333333333
0.024,0.101,4.208333333333334
0.02,0.067,3.35
0.002,0.01,5.0
0.003,0.014,4.666666666666667
0.03,0.182,6.066666666666666
0.011,0.044,4.0
0.066,0.215,3.2575757575757573
0.008,0.041,5.125
0.013,0.04,3.076923076923077
0.011,0.067,6.090909090909092
0.002,0.011,5.5
0.01,0.038,3.8
0.016,0.053,3.3125
0.011,0.043,3.909090909090909
0.012,0.061,5.083333333333333
0.004,0.014,3.5
0.002,0.009,4.5
0.021,0.057,2.7142857142857144
0.014,0.048,3.4285714285714284
0.011,0.069,6.272727272727273
0.016,0.051,3.1874999999999996
0.023,0.121,5.260869565217392
0.016,0.064,4.0
0.017,0.071,4.1764705882352935
0.001,0.009,9.0
0.02,0.103,5.1499999999999995
0.026,0.203,7.807692307692308
0.013,0.061,4.6923076923076925
0.01,0.054,5.3999999999999995
0.007,0.029,4.142857142857143
0.002,0.009,4.5
0.003,0.029,9.666666666666666
0.002,0.013,6.5
0.002,0.009,4.5
0.002,0.01,5.0
0.002,0.009,4.5
0.002,0.007,3.5
0.002,0.007,3.5
0.01,0.048,4.8
0.003,0.014,4.666666666666667
0.002,0.011,5.5
0.006,0.026,4.333333333333333
0.001,0.009,9.0
0.02,0.096,4.8
0.015,0.062,4.133333333333334
0.025,0.059,2.36
0.001,0.01,10.0
0.023,0.088,3.826086956521739
0.011,0.054,4.909090909090909
0.005,0.024,4.8
0.031,0.171,5.516129032258065
0.017,0.066,3.8823529411764706
0.025,0.103,4.119999999999999
0.005,0.024,4.8
0.016,0.082,5.125
0.023,0.158,6.869565217391305
0.018,0.174,9.666666666666666
0.015,0.062,4.133333333333334
0.015,0.06,4.0
0.027,0.074,2.7407407407407405
0.03,0.098,3.266666666666667
0.019,0.07,3.68421052631579
0.003,0.015,5.0
0.015,0.068,4.533333333333334
0.014,0.057,4.071428571428571
0.015,0.054,3.6
0.01,0.058,5.8
0.002,0.014,7.0
0.016,0.062,3.875
0.017,0.069,4.0588235294117645
0.002,0.009,4.5
0.026,0.087,3.3461538461538463
0.018,0.079,4.388888888888889
0.024,0.074,3.083333333333333
0.01,0.047,4.7
0.006,0.039,6.5
0.002,0.009,4.5
0.002,0.008,4.0
0.002,0.009,4.5
0.001,0.008,8.0
0.002,0.008,4.0
0.002,0.008,4.0
0.002,0.008,4.0
0.002,0.008,4.0
0.019,0.082,4.315789473684211
0.001,0.009,9.0
0.009,0.038,4.222222222222222
0.003,0.016,5.333333333333333
0.016,0.093,5.8125
0.019,0.079,4.157894736842105
0.014,0.062,4.428571428571429
0.016,0.069,4.3125
0.026,0.096,3.6923076923076925
0.016,0.07,4.375
0.034,0.192,5.647058823529411
0.019,0.065,3.421052631578948
0.037,0.233,6.297297297297298
0.015,0.051,3.4
0.026,0.056,2.153846153846154
0.002,0.01,5.0
0.011,0.049,4.454545454545455
0.004,0.024,6.0
0.027,0.148,5.481481481481481
0.013,0.053,4.076923076923077
0.063,0.183,2.9047619047619047
0.007,0.038,5.428571428571428
0.009,0.057,6.333333333333334
0.004,0.017,4.25
0.002,0.012,6.0
0.013,0.078,6.0
0.022,0.111,5.045454545454546
0.004,0.021,5.25
0.011,0.06,5.454545454545455
0.004,0.016,4.0
0.001,0.008,8.0
0.001,0.009,9.0
0.002,0.008,4.0
0.002,0.008,4.0
0.001,0.008,8.0
0.035,0.139,3.9714285714285715
0.005,0.032,6.4
0.006,0.026,4.333333333333333
0.054,0.05,0.925925925925926
0.007,0.027,3.857142857142857
0.022,0.067,3.045454545454546
0.014,0.049,3.5
0.004,0.021,5.25
0.002,0.009,4.5
0.02,0.114,5.7
0.004,0.024,6.0
0.011,0.048,4.363636363636364
0.005,0.048,9.6
0.009,0.04,4.444444444444445
0.003,0.016,5.333333333333333
0.02,0.079,3.95
0.005,0.022,4.3999999999999995
0.002,0.016,8.0
0.009,0.049,5.444444444444445
0.002,0.009,4.5
0.003,0.014,4.666666666666667
0.002,0.009,4.5
0.002,0.009,4.5
0.002,0.008,4.0
0.013,0.084,6.461538461538463
0.003,0.017,5.666666666666667
0.013,0.102,7.846153846153846
0.006,0.03,5.0
0.004,0.03,7.5
0.025,0.074,2.9599999999999995
0.021,0.088,4.19047619047619
0.006,0.031,5.166666666666667
0.004,0.025,6.25
0.002,0.013,6.5
0.002,0.012,6.0
0.002,0.012,6.0
0.003,0.014,4.666666666666667
0.015,0.065,4.333333333333334
0.005,0.026,5.199999999999999
0.012,0.025,2.0833333333333335
0.003,0.011,3.6666666666666665
0.002,0.01,5.0
0.021,0.034,1.619047619047619
0.002,0.011,5.5
0.016,0.053,3.3125
0.012,0.099,8.25
0.007,0.036,5.142857142857142
0.055,0.048,0.8727272727272728
0.02,0.074,3.6999999999999997
0.002,0.008,4.0
0.002,0.009,4.5
0.023,0.116,5.043478260869565
0.009,0.047,5.222222222222222
0.032,0.048,1.5
0.018,0.085,4.722222222222223
0.01,0.084,8.4
0.016,0.139,8.6875
0.017,0.06,3.529411764705882
0.001,0.009,9.0
0.022,0.092,4.181818181818182
0.026,0.07,2.6923076923076925
0.009,0.035,3.8888888888888897
0.021,0.097,4.619047619047619
0.007,0.056,8.0
0.003,0.017,5.666666666666667
0.011,0.048,4.363636363636364
0.019,0.065,3.421052631578948
0.017,0.056,3.2941176470588234
0.008,0.035,4.375
0.002,0.016,8.0
0.018,0.096,5.333333333333334
0.003,0.016,5.333333333333333
0.02,0.081,4.05
0.007,0.033,4.714285714285714
0.004,0.016,4.0
0.004,0.026,6.5
0.002,0.01,5.0
0.002,0.01,5.0
0.025,0.102,4.079999999999999
0.04,0.171,4.275
0.011,0.061,5.545454545454546
0.02,0.09,4.5
0.004,0.036,9.0
0.02,0.085,4.25
0.001,0.01,10.0
0.013,0.067,5.153846153846154
0.022,0.088,4.0
0.01,0.053,5.3
0.005,0.045,9.0
0.02,0.093,4.6499999999999995
0.003,0.015,5.0
0.02,0.084,4.2
0.019,0.099,5.210526315789474
0.004,0.019,4.75
0.002,0.012,6.0
0.005,0.022,4.3999999999999995
0.002,0.009,4.5
0.002,0.02,10.0
0.001,0.007,7.0
0.017,0.09,5.294117647058823
0.017,0.083,4.88235294117647
0.011,0.062,5.636363636363637
0.015,0.068,4.533333333333334
0.01,0.019,1.9
0.002,0.006,3.0
0.019,0.085,4.473684210526316
0.003,0.02,6.666666666666667
0.006,0.033,5.5
0.004,0.019,4.75
0.002,0.014,7.0
0.021,0.079,3.761904761904762
0.015,0.079,5.266666666666667
0.012,0.068,5.666666666666667
0.028,0.132,4.714285714285714
0.004,0.02,5.0
0.018,0.073,4.055555555555555
0.023,0.102,4.434782608695652
0.006,0.03,5.0
0.004,0.021,5.25
0.021,0.081,3.857142857142857
0.016,0.051,3.1874999999999996
0.005,0.04,8.0
0.019,0.111,5.842105263157895
0.002,0.017,8.5
0.014,0.063,4.5
0.013,0.058,4.461538461538462
0.017,0.068,4.0
0.023,0.08,3.4782608695652177
0.019,0.077,4.052631578947368
0.008,0.032,4.0
0.017,0.09,5.294117647058823
0.008,0.018,2.25
0.002,0.012,6.0
0.022,0.078,3.545454545454546
0.089,0.244,2.741573033707865
0.011,0.07,6.363636363636364
0.002,0.01,5.0
0.021,0.063,3.0
0.021,0.073,3.476190476190476
0.002,0.01,5.0
0.012,0.072,5.999999999999999
0.003,0.009,2.9999999999999996
0.017,0.096,5.647058823529411
0.008,0.074,9.25
0.028,0.047,1.6785714285714286
0.005,0.022,4.3999999999999995
0.004,0.037,9.25
0.014,0.048,3.4285714285714284
0.025,0.128,5.12
0.006,0.04,6.666666666666667
0.009,0.064,7.111111111111112
0.003,0.014,4.666666666666667
0.002,0.009,4.5
0.002,0.008,4.0
0.002,0.014,7.0
0.002,0.008,4.0
0.002,0.009,4.5
0.002,0.008,4.0
0.026,0.088,3.3846153846153846
0.019,0.129,6.7894736842105265
0.019,0.053,2.789473684210526
0.012,0.029,2.4166666666666665
0.007,0.024,3.4285714285714284
0.002,0.019,9.5
0.017,0.06,3.529411764705882
0.016,0.052,3.25
0.002,0.011,5.5
0.015,0.059,3.933333333333333
0.005,0.023,4.6
0.019,0.078,4.105263157894737
0.003,0.02,6.666666666666667
0.019,0.119,6.263157894736842
0.008,0.05,6.25
0.012,0.055,4.583333333333333
0.007,0.024,3.4285714285714284
0.003,0.014,4.666666666666667
0.029,0.165,5.689655172413793
0.013,0.066,5.0769230769230775
0.009,0.053,5.888888888888889
0.026,0.175,6.730769230769231
0.011,0.084,7.636363636363638
0.01,0.047,4.7
0.006,0.032,5.333333333333333
0.024,0.108,4.5
0.005,0.023,4.6
0.039,0.101,2.58974358974359
0.007,0.05,7.142857142857143
0.025,0.097,3.88
0.007,0.032,4.571428571428571
0.008,0.044,5.5
0.009,0.05,5.555555555555556
0.012,0.055,4.583333333333333
0.022,0.093,4.2272727272727275
0.007,0.042,6.0
0.04,0.126,3.15
0.024,0.124,5.166666666666667
0.018,0.057,3.166666666666667
0.008,0.041,5.125
0.008,0.047,5.875
0.022,0.071,3.227272727272727
0.022,0.094,4.272727272727273
0.021,0.102,4.857142857142857
0.028,0.094,3.357142857142857
0.047,0.186,3.9574468085106385
0.01,0.049,4.9
0.011,0.043,3.909090909090909
0.01,0.056,5.6
0.004,0.025,6.25
0.047,0.154,3.276595744680851
0.02,0.113,5.65
0.022,0.122,5.545454545454546
0.035,0.14,4.0
0.011,0.049,4.454545454545455
0.015,0.067,4.466666666666667
0.02,0.067,3.35
0.046,0.133,2.8913043478260874
0.011,0.053,4.818181818181818
0.01,0.042,4.2
0.034,0.217,6.38235294117647
0.019,0.087,4.578947368421052
0.007,0.038,5.428571428571428
0.012,0.05,4.166666666666667
0.009,0.043,4.777777777777778
0.015,0.059,3.933333333333333
0.041,0.11,2.6829268292682924
0.025,0.151,6.039999999999999
0.02,0.164,8.2
0.018,0.115,6.388888888888889
0.013,0.047,3.6153846153846154
0.028,0.07,2.5
0.033,0.129,3.909090909090909
0.018,0.077,4.277777777777778
0.078,0.188,2.41025641025641
0.03,0.177,5.8999999999999995
0.042,0.15,3.571428571428571
0.025,0.066,2.64
0.017,0.116,6.823529411764706
0.047,0.163,3.4680851063829787
0.01,0.05,5.0
0.048,0.123,2.5625
0.007,0.037,5.285714285714286
0.008,0.044,5.5
0.026,0.086,3.3076923076923075
0.015,0.095,6.333333333333334
0.015,0.067,4.466666666666667
0.008,0.049,6.125
0.014,0.071,5.071428571428571
0.008,0.039,4.875
0.025,0.118,4.72
0.02,0.047,2.35
0.011,0.06,5.454545454545455
0.04,0.162,4.05
0.021,0.031,1.476190476190476
0.012,0.069,5.75
0.006,0.03,5.0
0.034,0.16,4.705882352941177
0.005,0.05,10.0
0.036,0.193,5.361111111111112
0.013,0.06,4.615384615384616
0.017,0.087,5.117647058823529
0.032,0.083,2.59375
0.016,0.103,6.437499999999999
0.004,0.02,5.0
0.009,0.055,6.111111111111112
0.019,0.078,4.105263157894737
0.003,0.015,5.0
0.002,0.007,3.5
0.003,0.024,8.0
0.002,0.009,4.5
0.001,0.008,8.0
0.002,0.007,3.5
0.002,0.008,4.0
0.001,0.007,7.0
