Encrypt Time (ms),Inbuf Time (ms),Ratio
0.015,0.055,3.666666666666667
0.003,0.029,9.666666666666666
0.002,0.009,4.5
0.009,0.038,4.222222222222222
0.021,0.07,3.3333333333333335
0.018,0.073,4.055555555555555
0.002,0.008,4.0
0.012,0.06,5.0
0.023,0.129,5.608695652173913
0.007,0.044,6.285714285714286
0.014,0.126,9.0
0.029,0.145,4.999999999999999
0.009,0.055,6.111111111111112
0.017,0.057,3.3529411764705883
0.017,0.089,5.235294117647058
0.005,0.019,3.8
0.003,0.016,5.333333333333333
0.017,0.076,4.470588235294117
0.003,0.017,5.666666666666667
0.002,0.008,4.0
0.011,0.043,3.909090909090909
0.028,0.166,5.928571428571429
0.018,0.073,4.055555555555555
0.002,0.008,4.0
0.014,0.086,6.142857142857142
0.018,0.069,3.833333333333334
0.019,0.063,3.3157894736842106
0.017,0.063,3.705882352941176
0.021,0.111,5.285714285714286
0.014,0.052,3.714285714285714
0.016,0.059,3.6874999999999996
0.011,0.041,3.7272727272727275
0.011,0.059,5.363636363636363
0.004,0.034,8.5
0.02,0.11,5.5
0.011,0.071,6.454545454545454
0.013,0.05,3.8461538461538467
0.011,0.049,4.454545454545455
0.004,0.02,5.0
0.018,0.059,3.2777777777777777
0.004,0.029,7.25
0.016,0.071,4.437499999999999
0.003,0.012,4.0
0.001,0.007,7.0
0.013,0.08,6.153846153846154
0.011,0.05,4.545454545454546
0.009,0.027,3.0
0.004,0.033,8.25
0.003,0.014,4.666666666666667
0.02,0.086,4.3
0.003,0.014,4.666666666666667
0.016,0.072,4.5
0.021,0.07,3.3333333333333335
0.002,0.008,4.0
0.018,0.06,3.3333333333333335
0.021,0.115,5.476190476190476
0.013,0.095,7.307692307692308
0.009,0.045,5.0
0.018,0.059,3.2777777777777777
0.011,0.062,5.636363636363637
0.003,0.014,4.666666666666667
0.002,0.007,3.5
0.007,0.036,5.142857142857142
0.017,0.056,3.2941176470588234
0.017,0.116,6.823529411764706
0.014,0.061,4.357142857142857
0.004,0.016,4.0
0.014,0.049,3.5
0.011,0.059,5.363636363636363
0.011,0.053,4.818181818181818
0.004,0.026,6.5
0.011,0.065,5.90909090909091
0.011,0.073,6.636363636363637
0.014,0.053,3.7857142857142856
0.013,0.069,5.307692307692308
0.009,0.029,3.2222222222222228
0.024,0.076,3.1666666666666665
0.005,0.019,3.8
0.002,0.008,4.0
0.001,0.01,10.0
0.002,0.008,4.0
0.002,0.01,5.0
0.013,0.077,5.923076923076923
0.002,0.014,7.0
0.024,0.097,4.041666666666667
0.004,0.023,5.75
0.002,0.014,7.0
0.018,0.069,3.833333333333334
0.002,0.013,6.5
0.001,0.008,8.0
0.021,0.113,5.3809523809523805
0.012,0.064,5.333333333333333
0.014,0.055,3.9285714285714284
0.005,0.026,5.199999999999999
0.013,0.052,4.0
0.018,0.07,3.8888888888888897
0.022,0.083,3.772727272727273
0.003,0.013,4.333333333333333
0.022,0.073,3.3181818181818183
0.002,0.011,5.5
0.009,0.042,4.666666666666667
0.022,0.103,4.681818181818182
0.01,0.08,8.0
0.021,0.101,4.809523809523809
0.003,0.015,5.0
0.02,0.079,3.95
0.02,0.068,3.4000000000000004
0.012,0.068,5.666666666666667
0.016,0.071,4.437499999999999
0.013,0.055,4.230769230769231
0.025,0.07,2.8000000000000003
0.004,0.014,3.5
0.016,0.061,3.8125
0.01,0.045,4.5
0.004,0.016,4.0
0.02,0.124,6.2
0.02,0.111,5.55
0.013,0.081,6.230769230769231
0.011,0.061,5.545454545454546
0.012,0.035,2.916666666666667
0.006,0.029,4.833333333333333
0.009,0.068,7.555555555555556
0.011,0.028,2.545454545454546
0.012,0.066,5.5
0.018,0.06,3.3333333333333335
0.023,0.065,2.8260869565217392
0.017,0.073,4.294117647058823
0.001,0.01,10.0
0.013,0.068,5.230769230769232
0.012,0.058,4.833333333333333
0.011,0.054,4.909090909090909
0.002,0.009,4.5
0.019,0.081,4.2631578947368425
0.003,0.016,5.333333333333333
0.001,0.009,9.0
0.022,0.093,4.2272727272727275
0.004,0.019,4.75
0.014,0.061,4.357142857142857
0.016,0.075,4.6875
0.02,0.079,3.95
0.021,0.081,3.857142857142857
0.002,0.009,4.5
0.023,0.082,3.565217391304348
0.017,0.056,3.2941176470588234
0.037,0.061,1.6486486486486487
0.014,0.082,5.857142857142858
0.014,0.054,3.857142857142857
0.018,0.069,3.833333333333334
0.004,0.02,5.0
0.017,0.059,3.4705882352941173
0.014,0.067,4.785714285714286
0.005,0.027,5.3999999999999995
0.02,0.086,4.3
0.01,0.052,5.199999999999999
0.005,0.023,4.6
0.008,0.061,7.625
0.016,0.052,3.25
0.012,0.05,4.166666666666667
0.004,0.018,4.5
0.013,0.053,4.076923076923077
0.026,0.084,3.2307692307692313
0.006,0.027,4.5
0.017,0.097,5.705882352941177
0.005,0.022,4.3999999999999995
0.002,0.008,4.0
0.015,0.074,4.933333333333334
0.022,0.084,3.818181818181819
0.014,0.075,5.357142857142857
0.017,0.072,4.235294117647058
0.003,0.013,4.333333333333333
0.001,0.008,8.0
0.03,0.064,2.1333333333333333
0.028,0.077,2.75
0.003,0.015,5.0
0.014,0.084,6.0
0.006,0.026,4.333333333333333
0.003,0.015,5.0
0.023,0.129,5.608695652173913
0.039,0.121,3.1025641025641026
0.013,0.069,5.307692307692308
0.003,0.016,5.333333333333333
0.023,0.081,3.5217391304347827
0.014,0.098,7.0
0.01,0.051,5.1
0.019,0.149,7.842105263157895
0.023,0.083,3.608695652173913
0.004,0.021,5.25
0.017,0.1,5.88235294117647
0.005,0.026,5.199999999999999
0.01,0.049,4.9
0.004,0.026,6.5
0.005,0.027,5.3999999999999995
0.004,0.02,5.0
0.003,0.021,7.0
0.004,0.015,3.75
0.004,0.02,5.0
0.003,0.026,8.666666666666666
0.025,0.131,5.24
0.021,0.122,5.809523809523809
0.012,0.055,4.583333333333333
0.007,0.055,7.857142857142857
0.007,0.051,7.285714285714285
0.007,0.043,6.142857142857142
0.007,0.054,7.714285714285714
0.012,0.068,5.666666666666667
0.006,0.044,7.333333333333333
0.007,0.045,6.428571428571428
0.034,0.093,2.7352941176470584
0.017,0.059,3.4705882352941173
0.015,0.074,4.933333333333334
0.014,0.048,3.4285714285714284
0.003,0.014,4.666666666666667
0.019,0.058,3.0526315789473686
0.004,0.017,4.25
0.02,0.039,1.95
0.006,0.022,3.6666666666666665
0.079,0.24,3.0379746835443036
0.017,0.055,3.2352941176470584
0.006,0.024,4.0
0.002,0.009,4.5
0.002,0.008,4.0
0.002,0.008,4.0
0.002,0.008,4.0
0.002,0.01,5.0
0.002,0.009,4.5
0.002,0.008,4.0
0.002,0.008,4.0
0.029,0.205,7.068965517241378
0.009,0.042,4.666666666666667
0.036,0.217,6.027777777777779
0.027,0.207,7.666666666666666
0.017,0.122,7.1764705882352935
0.005,0.02,4.0
0.028,0.101,3.607142857142857
0.007,0.04,5.714285714285714
0.02,0.067,3.35
0.002,0.009,4.5
0.012,0.05,4.166666666666667
0.032,0.104,3.25
0.015,0.058,3.866666666666667
0.003,0.017,5.666666666666667
0.004,0.016,4.0
0.007,0.031,4.428571428571429
0.016,0.066,4.125
0.002,0.017,8.5
0.023,0.093,4.043478260869565
0.017,0.065,3.8235294117647056
0.004,0.022,5.5
0.002,0.015,7.5
0.015,0.05,3.3333333333333335
0.017,0.066,3.8823529411764706
0.001,0.009,9.0
0.021,0.086,4.095238095238095
0.018,0.045,2.5
0.003,0.015,5.0
0.003,0.013,4.333333333333333
0.015,0.053,3.533333333333333
0.025,0.079,3.1599999999999997
0.001,0.009,9.0
0.021,0.09,4.285714285714286
0.015,0.084,5.6000000000000005
0.018,0.097,5.388888888888889
0.019,0.085,4.473684210526316
0.004,0.017,4.25
0.002,0.007,3.5
0.007,0.035,5.0
0.018,0.064,3.555555555555556
0.002,0.009,4.5
0.015,0.055,3.666666666666667
0.019,0.089,4.684210526315789
0.005,0.023,4.6
0.016,0.096,6.0
0.017,0.062,3.6470588235294117
0.002,0.016,8.0
0.013,0.047,3.6153846153846154
0.016,0.06,3.75
0.003,0.015,5.0
0.002,0.007,3.5
0.019,0.071,3.7368421052631575
0.052,0.07,1.3461538461538463
0.004,0.016,4.0
0.001,0.008,8.0
0.016,0.047,2.9375
0.016,0.061,3.8125
0.002,0.009,4.5
0.019,0.064,3.368421052631579
0.032,0.086,2.6874999999999996
0.002,0.009,4.5
0.019,0.061,3.210526315789474
0.003,0.021,7.0
0.002,0.012,6.0
0.016,0.057,3.5625
0.02,0.072,3.5999999999999996
0.002,0.01,5.0
0.023,0.078,3.391304347826087
0.016,0.064,4.0
0.003,0.014,4.666666666666667
0.002,0.008,4.0
0.015,0.051,3.4
0.034,0.087,2.5588235294117645
0.003,0.014,4.666666666666667
0.016,0.095,5.9375
0.016,0.051,3.1874999999999996
0.011,0.042,3.818181818181819
0.024,0.085,3.541666666666667
0.003,0.015,5.0
0.002,0.012,6.0
0.02,0.067,3.35
0.025,0.076,3.0399999999999996
0.001,0.009,9.0
0.03,0.234,7.800000000000001
0.029,0.159,5.482758620689655
0.009,0.043,4.777777777777778
0.01,0.065,6.5
0.003,0.023,7.666666666666666
0.002,0.009,4.5
0.028,0.123,4.392857142857142
0.051,0.225,4.411764705882353
0.009,0.039,4.333333333333334
0.026,0.136,5.230769230769232
0.008,0.037,4.625
0.011,0.108,9.818181818181818
0.021,0.068,3.238095238095238
0.008,0.05,6.25
0.007,0.035,5.0
0.04,0.176,4.3999999999999995
0.007,0.037,5.285714285714286
0.015,0.105,7.0
0.024,0.144,5.999999999999999
0.012,0.061,5.083333333333333
0.04,0.145,3.6249999999999996
0.017,0.06,3.529411764705882
0.003,0.027,9.0
0.009,0.014,1.5555555555555558
0.001,0.008,8.0
0.002,0.007,3.5
0.021,0.133,6.333333333333333
0.055,0.056,1.0181818181818183
0.002,0.009,4.5
0.016,0.091,5.6875
0.005,0.024,4.8
0.015,0.052,3.466666666666667
0.009,0.038,4.222222222222222
0.005,0.023,4.6
0.017,0.064,3.764705882352941
0.017,0.066,3.8823529411764706
0.027,0.086,3.185185185185185
0.007,0.026,3.714285714285714
0.005,0.022,4.3999999999999995
0.014,0.048,3.4285714285714284
0.022,0.027,1.2272727272727273
0.002,0.014,7.0
0.003,0.017,5.666666666666667
0.002,0.016,8.0
0.003,0.013,4.333333333333333
0.002,0.014,7.0
0.003,0.013,4.333333333333333
0.004,0.033,8.25
0.003,0.016,5.333333333333333
0.002,0.012,6.0
0.003,0.015,5.0
0.003,0.014,4.666666666666667
0.003,0.015,5.0
0.003,0.013,4.333333333333333
0.003,0.014,4.666666666666667
0.003,0.015,5.0
0.003,0.013,4.333333333333333
0.002,0.014,7.0
0.003,0.012,4.0
0.003,0.015,5.0
0.003,0.017,5.666666666666667
0.003,0.022,7.333333333333333
0.003,0.013,4.333333333333333
0.002,0.014,7.0
0.003,0.014,4.666666666666667
0.002,0.014,7.0
0.003,0.013,4.333333333333333
0.003,0.016,5.333333333333333
0.014,0.043,3.071428571428571
0.002,0.01,5.0
0.015,0.047,3.1333333333333333
0.005,0.039,7.8
0.017,0.07,4.11764705882353
0.02,0.076,3.8
0.006,0.028,4.666666666666667
0.01,0.051,5.1
0.002,0.009,4.5
0.01,0.045,4.5
0.005,0.028,5.6
0.002,0.015,7.5
0.024,0.09,3.75
0.016,0.053,3.3125
0.003,0.014,4.666666666666667
0.002,0.013,6.5
0.02,0.092,4.6
0.011,0.06,5.454545454545455
0.004,0.021,5.25
0.016,0.084,5.25
0.011,0.056,5.090909090909092
0.007,0.034,4.857142857142858
0.004,0.04,10.0
0.027,0.056,2.074074074074074
0.023,0.084,3.6521739130434785
0.023,0.082,3.565217391304348
0.009,0.046,5.111111111111112
0.002,0.009,4.5
0.011,0.046,4.181818181818182
0.005,0.019,3.8
0.002,0.013,6.5
0.003,0.011,3.6666666666666665
0.018,0.071,3.944444444444444
0.005,0.024,4.8
0.003,0.013,4.333333333333333
0.019,0.148,7.7894736842105265
0.01,0.042,4.2
0.005,0.032,6.4
0.004,0.02,5.0
0.013,0.035,2.6923076923076925
0.007,0.037,5.285714285714286
0.014,0.038,2.714285714285714
0.003,0.014,4.666666666666667
0.013,0.075,5.769230769230769
0.003,0.013,4.333333333333333
0.023,0.122,5.304347826086956
0.014,0.077,5.5
0.012,0.055,4.583333333333333
0.009,0.052,5.777777777777778
0.005,0.028,5.6
0.007,0.039,5.571428571428571
0.012,0.043,3.583333333333333
0.005,0.021,4.2
0.056,0.161,2.875
0.011,0.059,5.363636363636363
0.005,0.026,5.199999999999999
0.024,0.122,5.083333333333333
0.01,0.055,5.5
0.008,0.039,4.875
0.005,0.021,4.2
0.005,0.026,5.199999999999999
0.003,0.019,6.333333333333333
0.003,0.019,6.333333333333333
0.012,0.059,4.916666666666666
0.018,0.053,2.9444444444444446
0.04,0.04,1.0
0.008,0.022,2.75
0.016,0.055,3.4375
0.018,0.057,3.166666666666667
0.015,0.064,4.266666666666667
0.003,0.014,4.666666666666667
0.002,0.01,5.0
0.002,0.007,3.5
0.002,0.008,4.0
0.002,0.007,3.5
0.003,0.014,4.666666666666667
0.004,0.015,3.75
0.002,0.007,3.5
0.004,0.018,4.5
0.003,0.014,4.666666666666667
0.003,0.013,4.333333333333333
0.001,0.009,9.0
0.016,0.061,3.8125
0.025,0.083,3.32
0.017,0.073,4.294117647058823
0.004,0.018,4.5
0.021,0.081,3.857142857142857
0.019,0.068,3.578947368421053
0.016,0.058,3.625
0.019,0.067,3.5263157894736845
0.003,0.018,5.999999999999999
0.002,0.011,5.5
0.015,0.042,2.8000000000000003
0.011,0.071,6.454545454545454
0.019,0.061,3.210526315789474
0.016,0.065,4.0625
0.003,0.014,4.666666666666667
0.006,0.035,5.833333333333334
0.005,0.036,7.199999999999999
0.003,0.017,5.666666666666667
0.003,0.017,5.666666666666667
0.006,0.039,6.5
0.003,0.019,6.333333333333333
0.003,0.018,5.999999999999999
0.004,0.02,5.0
0.004,0.023,5.75
0.013,0.044,3.3846153846153846
0.011,0.077,7.0
0.016,0.049,3.0625
0.006,0.024,4.0
0.003,0.019,6.333333333333333
0.002,0.011,5.5
0.002,0.01,5.0
0.026,0.073,2.8076923076923075
0.021,0.079,3.761904761904762
0.009,0.047,5.222222222222222
0.005,0.029,5.8
0.016,0.066,4.125
0.016,0.06,3.75
0.012,0.047,3.9166666666666665
0.016,0.055,3.4375
0.003,0.017,5.666666666666667
0.017,0.053,3.117647058823529
0.012,0.068,5.666666666666667
0.019,0.085,4.473684210526316
0.007,0.029,4.142857142857143
0.005,0.024,4.8
0.003,0.013,4.333333333333333
0.004,0.022,5.5
0.003,0.014,4.666666666666667
0.003,0.013,4.333333333333333
0.003,0.022,7.333333333333333
0.003,0.014,4.666666666666667
0.003,0.013,4.333333333333333
0.004,0.021,5.25
0.004,0.021,5.25
0.005,0.025,5.0
0.003,0.013,4.333333333333333
0.016,0.049,3.0625
0.007,0.029,4.142857142857143
0.003,0.011,3.6666666666666665
0.002,0.01,5.0
0.001,0.01,10.0
0.002,0.01,5.0
0.008,0.042,5.25
0.004,0.024,6.0
0.02,0.063,3.15
0.016,0.065,4.0625
0.017,0.05,2.941176470588235
0.014,0.066,4.714285714285714
0.005,0.019,3.8
0.003,0.016,5.333333333333333
0.002,0.012,6.0
0.006,0.038,6.333333333333333
0.005,0.025,5.0
0.003,0.027,9.0
0.003,0.02,6.666666666666667
0.001,0.01,10.0
0.001,0.007,7.0
0.004,0.022,5.5
0.004,0.026,6.5
0.003,0.021,7.0
0.002,0.009,4.5
0.003,0.021,7.0
0.012,0.039,3.25
0.005,0.05,10.0
0.005,0.026,5.199999999999999
0.003,0.014,4.666666666666667
0.008,0.038,4.75
0.003,0.015,5.0
0.016,0.052,3.25
0.017,0.067,3.941176470588235
0.02,0.062,3.1
0.023,0.082,3.565217391304348
0.023,0.109,4.739130434782608
0.008,0.063,7.875
0.008,0.045,5.625
0.006,0.032,5.333333333333333
