Encrypt Time (ms),Inbuf Time (ms),Ratio
0.004,0.02,5.0
0.023,0.101,4.391304347826087
0.005,0.027,5.3999999999999995
0.007,0.059,8.428571428571429
0.003,0.016,5.333333333333333
0.02,0.166,8.3
0.031,0.087,2.8064516129032255
0.018,0.076,4.222222222222222
0.014,0.083,5.928571428571429
0.018,0.072,4.0
0.047,0.189,4.0212765957446805
0.053,0.257,4.849056603773585
0.013,0.062,4.769230769230769
0.008,0.067,8.375
0.014,0.12,8.571428571428571
0.014,0.061,4.357142857142857
0.008,0.067,8.375
0.019,0.073,3.8421052631578947
0.005,0.02,4.0
0.013,0.087,6.6923076923076925
0.019,0.075,3.9473684210526314
0.006,0.04,6.666666666666667
0.005,0.02,4.0
0.002,0.012,6.0
0.114,0.314,2.754385964912281
0.063,0.121,1.9206349206349205
0.043,0.115,2.674418604651163
0.023,0.086,3.7391304347826084
0.014,0.036,2.571428571428571
0.043,0.122,2.8372093023255816
0.003,0.015,5.0
0.028999999999999998,0.119,4.103448275862069
0.024,0.122,5.083333333333333
0.004,0.024,6.0
0.021,0.065,3.0952380952380953
0.038,0.116,3.0526315789473686
0.019,0.107,5.631578947368421
0.026,0.126,4.846153846153847
0.002,0.018,9.0
0.020999999999999998,0.047,2.238095238095238
0.03,0.085,2.8333333333333335
0.037,0.122,3.2972972972972974
0.02,0.041,2.05
0.037,0.064,1.7297297297297298
0.023,0.089,3.869565217391304
0.023,0.131,5.695652173913044
0.014,0.063,4.5
0.008,0.067,8.375
0.012,0.082,6.833333333333333
0.021,0.123,5.857142857142857
0.014,0.066,4.714285714285714
0.008,0.065,8.125
0.02,0.105,5.25
0.013,0.041,3.153846153846154
0.02,0.106,5.3
0.007,0.038,5.428571428571428
0.03,0.106,3.533333333333333
0.054000000000000006,0.162,2.9999999999999996
0.029,0.154,5.310344827586206
0.003,0.022,7.333333333333333
0.02,0.077,3.85
0.013,0.112,8.615384615384617
0.013,0.086,6.615384615384615
0.024,0.158,6.583333333333333
0.026,0.116,4.461538461538462
0.003,0.014,4.666666666666667
0.031,0.118,3.8064516129032255
0.025,0.1,4.0
0.014,0.114,8.142857142857142
0.047,0.109,2.3191489361702127
0.023,0.106,4.608695652173913
0.016,0.088,5.5
0.014,0.071,5.071428571428571
0.015,0.136,9.066666666666668
0.013,0.096,7.384615384615385
0.028,0.128,4.571428571428571
0.018,0.112,6.222222222222223
0.012,0.069,5.75
0.007,0.035,5.0
0.033,0.128,3.878787878787879
0.002,0.013,6.5
0.015,0.067,4.466666666666667
0.019,0.074,3.8947368421052633
0.008,0.032,4.0
0.026,0.095,3.653846153846154
0.005,0.049,9.8
0.002,0.014,7.0
0.024,0.11,4.583333333333333
0.003,0.013,4.333333333333333
0.003,0.013,4.333333333333333
0.021,0.101,4.809523809523809
0.005,0.026,5.199999999999999
0.005,0.023,4.6
0.01,0.074,7.3999999999999995
0.028,0.133,4.75
0.019,0.107,5.631578947368421
0.002,0.015,7.5
0.056,0.165,2.9464285714285716
0.003,0.018,5.999999999999999
0.049999999999999996,0.114,2.2800000000000002
0.020999999999999998,0.047,2.238095238095238
0.006,0.028,4.666666666666667
0.034,0.093,2.7352941176470584
0.026,0.103,3.9615384615384617
0.015,0.063,4.2
0.031,0.071,2.290322580645161
0.020999999999999998,0.071,3.380952380952381
0.012,0.101,8.416666666666668
0.007,0.034,4.857142857142858
0.013,0.093,7.153846153846154
0.007,0.058,8.285714285714286
0.006,0.046,7.666666666666666
0.014,0.092,6.571428571428571
0.022,0.078,3.545454545454546
0.005,0.029,5.8
0.008,0.043,5.374999999999999
0.004,0.018,4.5
0.005,0.05,10.0
0.006,0.039,6.5
0.022,0.152,6.909090909090909
0.003,0.017,5.666666666666667
0.021,0.082,3.9047619047619047
0.028999999999999998,0.139,4.793103448275863
0.03,0.134,4.466666666666667
0.059,0.076,1.288135593220339
0.004,0.021,5.25
0.023,0.13,5.6521739130434785
0.004,0.018,4.5
0.019,0.093,4.894736842105263
0.007,0.036,5.142857142857142
0.004,0.022,5.5
0.022,0.117,5.318181818181819
0.031,0.155,5.0
0.027,0.074,2.7407407407407405
0.031,0.087,2.8064516129032255
0.004,0.022,5.5
0.003,0.013,4.333333333333333
0.031,0.109,3.5161290322580645
0.041,0.096,2.341463414634146
0.03,0.088,2.933333333333333
0.014,0.044,3.142857142857143
0.027,0.119,4.407407407407407
0.002,0.013,6.5
0.047,0.108,2.2978723404255317
0.013,0.061,4.6923076923076925
0.015,0.097,6.466666666666667
0.018,0.084,4.666666666666667
0.02,0.072,3.5999999999999996
0.017,0.088,5.1764705882352935
0.019,0.112,5.894736842105264
0.002,0.013,6.5
0.032,0.047,1.46875
0.014,0.124,8.857142857142858
0.025,0.127,5.08
0.005,0.02,4.0
0.019,0.096,5.052631578947369
0.009,0.059,6.555555555555555
0.003,0.013,4.333333333333333
0.041,0.136,3.3170731707317076
0.023,0.161,7.0
0.035,0.076,2.1714285714285713
0.026,0.155,5.961538461538462
0.026,0.171,6.5769230769230775
0.03,0.094,3.1333333333333333
0.004,0.021,5.25
0.029,0.099,3.413793103448276
0.013,0.09,6.923076923076923
0.022,0.117,5.318181818181819
0.003,0.013,4.333333333333333
0.021,0.101,4.809523809523809
0.026999999999999996,0.093,3.444444444444445
0.017,0.086,5.058823529411764
0.008,0.051,6.374999999999999
0.025,0.09,3.5999999999999996
0.064,0.162,2.53125
0.031,0.082,2.645161290322581
0.022,0.088,4.0
0.022,0.118,5.363636363636363
0.019,0.084,4.421052631578948
0.008,0.065,8.125
0.014,0.102,7.285714285714285
0.012,0.033,2.75
0.002,0.012,6.0
0.016,0.107,6.6875
0.013,0.088,6.769230769230769
0.008,0.069,8.625
0.02,0.077,3.85
0.014,0.061,4.357142857142857
0.019,0.104,5.473684210526316
0.017,0.094,5.529411764705882
0.019,0.104,5.473684210526316
0.003,0.016,5.333333333333333
0.053000000000000005,0.099,1.8679245283018866
0.043,0.098,2.2790697674418605
0.036,0.121,3.361111111111111
0.013,0.043,3.3076923076923075
0.002,0.012,6.0
0.009,0.068,7.555555555555556
0.035,0.233,6.657142857142857
0.036,0.118,3.2777777777777777
0.002,0.011,5.5
0.017,0.146,8.588235294117647
0.023,0.131,5.695652173913044
0.003,0.017,5.666666666666667
0.057999999999999996,0.091,1.5689655172413794
0.006,0.046,7.666666666666666
0.032,0.09,2.8125
0.057,0.105,1.8421052631578947
0.015,0.099,6.6000000000000005
0.035,0.108,3.0857142857142854
0.013,0.076,5.846153846153847
0.03,0.088,2.933333333333333
0.013,0.096,7.384615384615385
0.019,0.102,5.368421052631579
0.003,0.013,4.333333333333333
0.015,0.085,5.666666666666667
0.023,0.054,2.347826086956522
0.02,0.086,4.3
0.018,0.082,4.555555555555556
0.019,0.124,6.526315789473684
0.022,0.11,5.0
0.002,0.013,6.5
0.017,0.133,7.823529411764706
0.062,0.13,2.096774193548387
0.024999999999999998,0.09,3.6
0.04,0.119,2.9749999999999996
0.018,0.082,4.555555555555556
0.005,0.037,7.3999999999999995
0.011,0.051,4.636363636363637
0.02,0.163,8.15
0.031,0.241,7.774193548387097
0.027,0.125,4.62962962962963
0.004,0.021,5.25
0.019,0.117,6.157894736842106
0.005,0.049,9.8
0.015,0.127,8.466666666666667
0.019,0.101,5.315789473684211
0.003,0.016,5.333333333333333
0.036,0.279,7.750000000000001
0.01,0.055,5.5
0.06,0.309,5.15
0.014,0.122,8.714285714285714
0.032,0.192,6.0
0.011,0.049,4.454545454545455
0.015,0.073,4.866666666666666
0.019,0.073,3.8421052631578947
0.023,0.072,3.1304347826086953
0.027,0.139,5.148148148148149
0.01,0.06,6.0
0.007,0.032,4.571428571428571
0.006,0.043,7.166666666666666
0.006,0.031,5.166666666666667
0.006,0.031,5.166666666666667
0.006,0.047,7.833333333333333
0.037,0.147,3.972972972972973
0.032,0.088,2.75
0.020999999999999998,0.089,4.238095238095238
0.018,0.072,4.0
0.004,0.023,5.75
0.002,0.013,6.5
0.003,0.012,4.0
0.002,0.012,6.0
0.031,0.108,3.4838709677419355
0.012,0.03,2.5
0.034,0.114,3.3529411764705883
0.003,0.016,5.333333333333333
0.062,0.167,2.6935483870967745
0.018,0.091,5.055555555555555
0.008,0.044,5.5
0.005,0.024,4.8
0.003,0.012,4.0
0.003,0.011,3.6666666666666665
0.002,0.012,6.0
0.003,0.019,6.333333333333333
0.009,0.03,3.3333333333333335
0.003,0.014,4.666666666666667
0.003,0.014,4.666666666666667
0.007,0.035,5.0
0.052,0.091,1.75
0.003,0.021,7.0
0.024,0.109,4.541666666666667
0.021,0.13,6.190476190476191
0.003,0.016,5.333333333333333
0.001,0.01,10.0
0.015,0.113,7.533333333333334
0.038,0.069,1.8157894736842106
0.004,0.017,4.25
0.016,0.104,6.5
0.01,0.1,10.0
0.024,0.178,7.416666666666666
0.043,0.087,2.0232558139534884
0.005,0.033,6.6000000000000005
0.003,0.026,8.666666666666666
0.012,0.095,7.916666666666667
0.027,0.113,4.185185185185185
0.07,0.144,2.057142857142857
0.004,0.029,7.25
0.019,0.082,4.315789473684211
0.006,0.026,4.333333333333333
0.006,0.019,3.1666666666666665
0.012,0.051,4.25
0.061,0.162,2.655737704918033
0.006,0.029,4.833333333333333
0.003,0.013,4.333333333333333
0.027,0.236,8.74074074074074
0.041,0.164,4.0
0.024,0.107,4.458333333333333
0.016,0.044,2.75
0.002,0.012,6.0
0.031,0.078,2.5161290322580645
0.036,0.085,2.3611111111111116
0.002,0.013,6.5
0.022,0.11,5.0
0.008,0.051,6.374999999999999
0.013,0.098,7.538461538461539
0.004,0.03,7.5
0.012,0.053,4.416666666666666
0.06,0.11,1.8333333333333335
0.002,0.014,7.0
0.014,0.087,6.2142857142857135
0.071,0.082,1.154929577464789
0.003,0.018,5.999999999999999
0.003,0.012,4.0
0.013,0.08,6.153846153846154
0.019,0.121,6.368421052631579
0.003,0.018,5.999999999999999
0.025,0.093,3.7199999999999998
0.045,0.108,2.4
0.002,0.013,6.5
0.009,0.046,5.111111111111112
0.002,0.013,6.5
0.045,0.099,2.2
0.019,0.12,6.315789473684211
0.002,0.014,7.0
0.048,0.075,1.5625
0.02,0.095,4.75
0.015,0.046,3.066666666666667
0.003,0.014,4.666666666666667
0.012,0.065,5.416666666666667
0.019,0.073,3.8421052631578947
0.002,0.014,7.0
0.039,0.277,7.102564102564103
0.034,0.134,3.941176470588235
0.003,0.022,7.333333333333333
0.03,0.178,5.933333333333334
0.023,0.114,4.9565217391304355
0.024,0.111,4.625
0.002,0.01,5.0
0.023,0.077,3.347826086956522
0.019,0.08,4.2105263157894735
0.003,0.015,5.0
0.013,0.074,5.6923076923076925
0.062,0.105,1.6935483870967742
0.005,0.024,4.8
0.009,0.031,3.4444444444444446
0.019,0.105,5.526315789473684
0.034,0.09,2.6470588235294117
0.002,0.016,8.0
0.003,0.016,5.333333333333333
0.01,0.049,4.9
0.003,0.018,5.999999999999999
0.002,0.012,6.0
0.019,0.086,4.526315789473684
0.033,0.105,3.1818181818181817
0.003,0.014,4.666666666666667
0.028,0.105,3.75
0.019,0.104,5.473684210526316
0.005,0.045,9.0
0.009,0.036,4.0
0.045,0.128,2.8444444444444446
0.019,0.083,4.36842105263158
0.033,0.093,2.818181818181818
0.019,0.116,6.105263157894737
0.005,0.03,6.0
0.006,0.026,4.333333333333333
0.02,0.108,5.3999999999999995
0.019,0.126,6.631578947368421
0.005,0.024,4.8
0.002,0.013,6.5
0.036,0.19,5.277777777777779
0.016,0.07,4.375
0.02,0.079,3.95
0.007,0.054,7.714285714285714
0.040999999999999995,0.105,2.5609756097560976
0.019,0.086,4.526315789473684
0.003,0.014,4.666666666666667
0.023,0.131,5.695652173913044
0.055,0.081,1.4727272727272727
0.041999999999999996,0.125,2.9761904761904767
0.005,0.022,4.3999999999999995
0.016,0.089,5.5625
0.019,0.063,3.3157894736842106
0.008,0.06,7.5
0.062,0.293,4.725806451612903
0.016,0.116,7.25
0.032,0.193,6.03125
0.007,0.065,9.285714285714286
0.013,0.064,4.923076923076923
0.003,0.017,5.666666666666667
0.005,0.046,9.2
0.003,0.012,4.0
0.081,0.241,2.9753086419753085
0.007,0.035,5.0
0.025,0.141,5.639999999999999
0.007,0.034,4.857142857142858
0.048,0.113,2.3541666666666665
0.023,0.214,9.304347826086957
0.018,0.152,8.444444444444445
0.016,0.128,8.0
0.015,0.106,7.066666666666666
0.025,0.138,5.5200000000000005
0.01,0.053,5.3
0.016,0.049,3.0625
0.006,0.031,5.166666666666667
0.007,0.031,4.428571428571429
0.008,0.033,4.125
0.046,0.167,3.630434782608696
0.021,0.066,3.142857142857143
0.008,0.066,8.25
0.037,0.136,3.6756756756756763
0.023,0.058,2.5217391304347827
0.033,0.091,2.7575757575757573
0.019,0.107,5.631578947368421
0.008,0.041,5.125
0.034,0.113,3.3235294117647056
0.017,0.121,7.117647058823529
0.01,0.027,2.6999999999999997
0.029,0.087,2.9999999999999996
0.011,0.11,10.0
0.028,0.15,5.357142857142857
0.040999999999999995,0.129,3.1463414634146347
0.005,0.02,4.0
0.019,0.091,4.7894736842105265
0.006,0.029,4.833333333333333
0.029,0.096,3.310344827586207
0.004,0.017,4.25
0.038,0.135,3.5526315789473686
0.006,0.025,4.166666666666667
0.03,0.1,3.3333333333333335
0.006,0.028,4.666666666666667
0.008,0.049,6.125
0.003,0.017,5.666666666666667
0.033,0.137,4.151515151515151
0.03,0.098,3.266666666666667
0.016,0.042,2.625
0.005,0.021,4.2
0.003,0.014,4.666666666666667
0.044,0.114,2.5909090909090913
0.005,0.029,5.8
0.061,0.295,4.836065573770492
0.01,0.057,5.7
0.020999999999999998,0.14,6.666666666666668
0.025,0.099,3.96
0.031,0.076,2.4516129032258065
0.009,0.043,4.777777777777778
0.012,0.079,6.583333333333333
0.044,0.07,1.590909090909091
0.024,0.09,3.75
0.063,0.181,2.873015873015873
0.012,0.061,5.083333333333333
0.003,0.016,5.333333333333333
0.002,0.012,6.0
0.004,0.018,4.5
0.003,0.011,3.6666666666666665
0.003,0.021,7.0
0.006,0.027,4.5
0.004,0.025,6.25
0.060000000000000005,0.153,2.55
0.026000000000000002,0.072,2.7692307692307687
0.021,0.148,7.047619047619047
0.019,0.077,4.052631578947368
0.005,0.023,4.6
0.016,0.107,6.6875
0.073,0.2,2.7397260273972606
0.007,0.048,6.857142857142857
0.016,0.111,6.9375
0.012,0.08,6.666666666666667
0.031,0.097,3.1290322580645165
0.004,0.018,4.5
0.024,0.09,3.75
0.02,0.082,4.1
0.018,0.075,4.166666666666667
0.037,0.207,5.594594594594595
0.016,0.152,9.5
0.038,0.111,2.9210526315789473
0.027999999999999997,0.138,4.92857142857143
0.024,0.099,4.125
0.028999999999999998,0.075,2.586206896551724
0.012,0.078,6.5
0.003,0.015,5.0
0.02,0.077,3.85
0.049,0.089,1.8163265306122447
0.03,0.102,3.4
0.058,0.141,2.4310344827586206
0.03,0.128,4.266666666666667
0.024,0.119,4.958333333333333
0.095,0.207,2.1789473684210523
0.036000000000000004,0.063,1.7499999999999998
0.004,0.021,5.25
0.013,0.069,5.307692307692308
0.015,0.095,6.333333333333334
0.022,0.095,4.318181818181818
0.003,0.015,5.0
0.025,0.12,4.8
0.028,0.087,3.1071428571428568
0.019,0.078,4.105263157894737
0.005,0.029,5.8
0.007,0.067,9.571428571428571
0.043,0.106,2.4651162790697674
0.059,0.148,2.5084745762711864
0.02,0.094,4.7
0.021,0.098,4.666666666666667
0.017,0.091,5.352941176470588
0.049999999999999996,0.163,3.2600000000000002
