Encrypt Time (ms),Inbuf Time (ms),Ratio
0.019,0.087,4.578947368421052
0.086,0.156,1.8139534883720931
0.014,0.067,4.785714285714286
0.021,0.111,5.285714285714286
0.009,0.041,4.555555555555556
0.019,0.113,5.947368421052632
0.018,0.08,4.444444444444445
0.039,0.126,3.230769230769231
0.053,0.119,2.2452830188679247
0.004,0.031,7.75
0.015,0.07,4.666666666666667
0.012,0.066,5.5
0.058,0.094,1.6206896551724137
0.021,0.146,6.952380952380952
0.019,0.12,6.315789473684211
0.005,0.027,5.3999999999999995
0.019,0.107,5.631578947368421
0.02,0.111,5.55
0.051000000000000004,0.087,1.7058823529411762
0.052000000000000005,0.092,1.769230769230769
0.011,0.057,5.1818181818181825
0.031,0.138,4.451612903225807
0.01,0.051,5.1
0.019,0.135,7.105263157894737
0.031,0.086,2.7741935483870965
0.034,0.096,2.8235294117647056
0.023,0.076,3.3043478260869565
0.011,0.083,7.545454545454546
0.034,0.086,2.529411764705882
0.021,0.165,7.857142857142857
0.039,0.11,2.8205128205128207
0.01,0.05,5.0
0.018,0.129,7.166666666666667
0.022,0.123,5.590909090909091
0.019,0.103,5.421052631578947
0.079,0.099,1.2531645569620253
0.022,0.066,3.0000000000000004
0.019,0.106,5.578947368421052
0.009,0.035,3.8888888888888897
0.037,0.101,2.72972972972973
0.012,0.07,5.833333333333334
0.037,0.108,2.918918918918919
0.039,0.127,3.2564102564102564
0.04400000000000001,0.266,6.045454545454544
0.028,0.089,3.1785714285714284
0.003,0.015,5.0
0.02,0.092,4.6
0.016,0.062,3.875
0.008,0.046,5.75
0.015,0.121,8.066666666666666
0.049,0.145,2.9591836734693873
0.033,0.098,2.9696969696969697
0.004,0.023,5.75
0.052,0.08,1.5384615384615385
0.005,0.026,5.199999999999999
0.003,0.019,6.333333333333333
0.02,0.106,5.3
0.095,0.206,2.1684210526315786
0.024,0.108,4.5
0.017,0.046,2.705882352941176
0.122,0.194,1.5901639344262295
0.015,0.111,7.4
0.005,0.021,4.2
0.034,0.065,1.9117647058823528
0.004,0.035,8.75
0.006,0.04,6.666666666666667
0.016,0.125,7.8125
0.041,0.251,6.121951219512195
0.044,0.116,2.6363636363636367
0.031,0.092,2.967741935483871
0.003,0.015,5.0
0.038,0.1,2.6315789473684212
0.047,0.189,4.0212765957446805
0.007,0.063,9.0
0.013,0.105,8.076923076923077
0.015,0.065,4.333333333333334
0.025,0.138,5.5200000000000005
0.008,0.058,7.25
0.004,0.023,5.75
0.021,0.14,6.666666666666667
0.075,0.342,4.5600000000000005
0.026,0.104,4.0
0.024,0.126,5.25
0.004,0.04,10.0
0.018,0.073,4.055555555555555
0.104,0.24,2.307692307692308
0.038,0.099,2.605263157894737
0.039,0.102,2.6153846153846154
0.021,0.109,5.19047619047619
0.123,0.378,3.073170731707317
0.01,0.046,4.6
0.032,0.092,2.875
0.054000000000000006,0.151,2.796296296296296
0.024,0.087,3.6249999999999996
0.04,0.097,2.425
0.023,0.118,5.130434782608695
0.009,0.046,5.111111111111112
0.049,0.143,2.918367346938775
0.005,0.023,4.6
0.06,0.144,2.4
0.049,0.179,3.6530612244897958
0.017,0.067,3.941176470588235
0.02,0.09,4.5
0.024,0.077,3.208333333333333
0.031,0.102,3.290322580645161
0.003,0.015,5.0
0.018,0.074,4.111111111111112
0.044,0.112,2.545454545454546
0.038,0.108,2.8421052631578947
0.046,0.114,2.4782608695652177
0.022,0.128,5.818181818181818
0.005,0.023,4.6
0.021,0.144,6.857142857142856
0.036000000000000004,0.125,3.472222222222222
0.04,0.108,2.6999999999999997
0.029,0.094,3.2413793103448274
0.017,0.129,7.588235294117647
0.014,0.104,7.428571428571428
0.018,0.098,5.444444444444445
0.02,0.143,7.1499999999999995
0.07500000000000001,0.112,1.4933333333333332
0.019,0.082,4.315789473684211
0.026,0.125,4.8076923076923075
0.023,0.102,4.434782608695652
0.016,0.109,6.8125
0.004,0.019,4.75
0.043000000000000003,0.143,3.3255813953488365
0.043,0.102,2.372093023255814
0.02,0.1,5.0
0.061,0.206,3.3770491803278686
0.025,0.123,4.92
0.022,0.16,7.272727272727273
0.006,0.028,4.666666666666667
0.039,0.088,2.2564102564102564
0.026,0.117,4.500000000000001
0.054,0.268,4.962962962962964
0.022,0.094,4.272727272727273
0.053,0.133,2.509433962264151
0.074,0.16,2.1621621621621623
0.024,0.182,7.583333333333333
0.006,0.033,5.5
0.063,0.238,3.7777777777777777
0.054000000000000006,0.217,4.018518518518518
0.036,0.137,3.8055555555555562
0.043,0.123,2.86046511627907
0.098,0.372,3.7959183673469385
0.011,0.09,8.181818181818182
0.017,0.071,4.1764705882352935
0.008,0.043,5.374999999999999
0.006,0.039,6.5
0.05,0.228,4.56
0.096,0.265,2.760416666666667
0.045,0.23,5.111111111111112
0.008,0.041,5.125
0.057999999999999996,0.068,1.1724137931034484
0.019,0.096,5.052631578947369
0.024,0.067,2.791666666666667
0.017,0.102,5.999999999999999
0.07,0.184,2.628571428571428
0.017,0.102,5.999999999999999
0.005,0.025,5.0
0.003,0.023,7.666666666666666
0.016,0.09,5.625
0.004,0.019,4.75
0.036,0.073,2.0277777777777777
0.004,0.023,5.75
0.013,0.072,5.538461538461538
0.007,0.033,4.714285714285714
0.029,0.092,3.172413793103448
0.004,0.019,4.75
0.003,0.017,5.666666666666667
0.004,0.018,4.5
0.04,0.132,3.3000000000000003
0.057999999999999996,0.111,1.913793103448276
0.156,0.18,1.1538461538461537
0.009,0.075,8.333333333333334
0.034,0.09,2.6470588235294117
0.017,0.062,3.6470588235294117
0.009,0.047,5.222222222222222
0.003,0.016,5.333333333333333
0.036,0.099,2.7500000000000004
0.114,0.19,1.6666666666666665
0.013,0.077,5.923076923076923
0.066,0.189,2.8636363636363633
0.012,0.105,8.75
0.033,0.083,2.515151515151515
0.009,0.074,8.222222222222223
0.003,0.015,5.0
0.011,0.042,3.818181818181819
0.003,0.023,7.666666666666666
0.003,0.011,3.6666666666666665
0.002,0.017,8.5
0.002,0.012,6.0
0.003,0.015,5.0
0.018,0.101,5.611111111111112
0.02,0.088,4.3999999999999995
0.013000000000000001,0.053,4.076923076923077
0.004,0.022,5.5
0.105,0.117,1.1142857142857143
0.004,0.014,3.5
0.021,0.131,6.238095238095238
0.046,0.115,2.5
0.025,0.148,5.919999999999999
0.02,0.103,5.1499999999999995
0.003,0.017,5.666666666666667
0.002,0.013,6.5
0.012,0.053,4.416666666666666
0.002,0.013,6.5
0.051000000000000004,0.134,2.627450980392157
0.031,0.103,3.32258064516129
0.035,0.097,2.7714285714285714
0.021,0.087,4.142857142857142
0.002,0.013,6.5
0.017,0.112,6.588235294117647
0.003,0.014,4.666666666666667
0.013,0.058,4.461538461538462
0.005,0.025,5.0
0.002,0.012,6.0
0.04,0.12,3.0
0.022,0.092,4.181818181818182
0.019,0.077,4.052631578947368
0.009,0.04,4.444444444444445
0.002,0.01,5.0
0.011,0.055,5.0
0.005,0.024,4.8
0.003,0.012,4.0
0.087,0.126,1.4482758620689655
0.07,0.147,2.0999999999999996
0.02,0.074,3.6999999999999997
0.002,0.014,7.0
0.011,0.083,7.545454545454546
0.005,0.026,5.199999999999999
0.008,0.061,7.625
0.002,0.012,6.0
0.008,0.051,6.374999999999999
0.005,0.026,5.199999999999999
0.002,0.012,6.0
0.037000000000000005,0.082,2.216216216216216
0.045,0.086,1.911111111111111
0.025,0.092,3.6799999999999997
0.018,0.045,2.5
0.004,0.016,4.0
0.014,0.061,4.357142857142857
0.006,0.025,4.166666666666667
0.004,0.019,4.75
0.007,0.042,6.0
0.005,0.031,6.2
0.004,0.019,4.75
0.041,0.089,2.170731707317073
0.042,0.102,2.4285714285714284
0.025,0.196,7.84
0.04,0.173,4.324999999999999
0.012,0.042,3.5
0.01,0.067,6.7
0.022,0.077,3.5
0.003,0.022,7.333333333333333
0.013000000000000001,0.053,4.076923076923077
0.002,0.014,7.0
0.038,0.11,2.8947368421052633
0.055,0.159,2.890909090909091
0.042,0.104,2.476190476190476
0.028,0.117,4.178571428571429
0.002,0.013,6.5
0.01,0.08,8.0
0.002,0.013,6.5
0.008,0.037,4.625
0.002,0.012,6.0
0.032,0.146,4.5625
0.019,0.101,5.315789473684211
0.021,0.12,5.7142857142857135
0.002,0.014,7.0
0.053000000000000005,0.089,1.6792452830188678
0.025,0.128,5.12
0.003,0.014,4.666666666666667
0.047,0.139,2.9574468085106385
0.036,0.128,3.555555555555556
0.019,0.086,4.526315789473684
0.002,0.012,6.0
0.017,0.066,3.8823529411764706
0.005,0.027,5.3999999999999995
0.002,0.011,5.5
0.006,0.044,7.333333333333333
0.003,0.029,9.666666666666666
0.003,0.016,5.333333333333333
0.004,0.037,9.25
0.003,0.018,5.999999999999999
0.043,0.096,2.232558139534884
0.066,0.214,3.242424242424242
0.041999999999999996,0.137,3.2619047619047623
0.007,0.03,4.285714285714286
0.018,0.124,6.888888888888889
0.005,0.029,5.8
0.013,0.087,6.6923076923076925
0.02,0.096,4.8
0.085,0.106,1.2470588235294116
0.003,0.016,5.333333333333333
0.013,0.064,4.923076923076923
0.013,0.035,2.6923076923076925
0.004,0.019,4.75
0.008,0.049,6.125
0.019,0.107,5.631578947368421
0.018,0.058,3.2222222222222228
0.032,0.077,2.40625
0.004,0.017,4.25
0.032,0.195,6.09375
0.014,0.109,7.785714285714286
0.016,0.111,6.9375
0.026,0.102,3.923076923076923
0.015,0.125,8.333333333333334
0.019,0.102,5.368421052631579
0.011,0.078,7.090909090909092
0.024,0.026,1.0833333333333333
0.004,0.017,4.25
0.041999999999999996,0.093,2.2142857142857144
0.063,0.216,3.4285714285714284
0.076,0.082,1.0789473684210527
0.073,0.113,1.5479452054794522
0.008,0.044,5.5
0.037,0.088,2.3783783783783785
0.009,0.07,7.7777777777777795
0.02,0.075,3.75
0.016,0.064,4.0
0.004,0.02,5.0
0.039,0.089,2.282051282051282
0.025,0.111,4.4399999999999995
0.005,0.023,4.6
0.079,0.15,1.8987341772151898
0.011,0.075,6.818181818181818
0.095,0.153,1.6105263157894736
0.022,0.061,2.772727272727273
0.013,0.051,3.923076923076923
0.004,0.029,7.25
0.007,0.041,5.857142857142858
0.003,0.021,7.0
0.049,0.111,2.2653061224489797
0.005,0.027,5.3999999999999995
0.009000000000000001,0.022,2.444444444444444
0.003,0.017,5.666666666666667
0.004,0.019,4.75
0.02,0.084,4.2
0.004,0.015,3.75
0.026,0.091,3.5
0.018000000000000002,0.045,2.4999999999999996
0.004,0.021,5.25
0.003,0.013,4.333333333333333
0.003,0.013,4.333333333333333
0.014,0.075,5.357142857142857
0.017,0.1,5.88235294117647
0.004,0.02,5.0
0.086,0.163,1.8953488372093026
0.047,0.086,1.829787234042553
0.013,0.109,8.384615384615385
0.064,0.084,1.3125
0.014,0.132,9.428571428571429
0.006,0.027,4.5
0.004,0.022,5.5
0.006,0.028,4.666666666666667
0.005,0.028,5.6
0.006,0.029,4.833333333333333
0.014,0.056,4.0
0.008,0.043,5.374999999999999
0.014,0.108,7.714285714285714
0.013,0.061,4.6923076923076925
0.005,0.027,5.3999999999999995
0.016,0.086,5.374999999999999
0.019,0.087,4.578947368421052
0.032,0.099,3.09375
0.048,0.227,4.729166666666667
0.079,0.199,2.518987341772152
0.018,0.11,6.111111111111112
0.065,0.141,2.169230769230769
0.028,0.065,2.3214285714285716
0.019,0.074,3.8947368421052633
0.009,0.075,8.333333333333334
0.068,0.206,3.029411764705882
0.055,0.111,2.018181818181818
0.019,0.114,6.0
0.064,0.17,2.65625
0.071,0.204,2.8732394366197185
0.035,0.112,3.1999999999999997
0.006,0.032,5.333333333333333
0.023,0.144,6.260869565217391
0.032,0.067,2.09375
0.036000000000000004,0.149,4.138888888888888
0.022,0.2,9.090909090909092
0.09699999999999999,0.138,1.4226804123711343
0.008,0.067,8.375
0.045000000000000005,0.099,2.1999999999999997
0.02,0.068,3.4000000000000004
0.003,0.014,4.666666666666667
0.03,0.074,2.466666666666667
0.002,0.012,6.0
0.005,0.039,7.8
0.003,0.016,5.333333333333333
0.11499999999999999,0.145,1.2608695652173914
0.025,0.082,3.28
0.004,0.021,5.25
0.007,0.063,9.0
0.039,0.113,2.8974358974358974
0.073,0.156,2.136986301369863
0.057,0.073,1.280701754385965
0.028,0.088,3.142857142857143
0.034,0.083,2.441176470588235
0.037,0.137,3.702702702702703
0.003,0.018,5.999999999999999
0.076,0.093,1.2236842105263157
0.026,0.11,4.230769230769231
0.005,0.025,5.0
0.027999999999999997,0.066,2.3571428571428577
0.017,0.148,8.705882352941176
0.014,0.068,4.857142857142858
0.005,0.026,5.199999999999999
0.045,0.193,4.288888888888889
0.015,0.132,8.8
0.055,0.091,1.6545454545454545
0.005,0.024,4.8
0.064,0.102,1.5937499999999998
0.037,0.093,2.5135135135135136
0.036,0.089,2.4722222222222223
0.084,0.12,1.4285714285714284
0.031,0.079,2.5483870967741935
0.005,0.036,7.199999999999999
0.05600000000000001,0.12,2.1428571428571423
0.074,0.113,1.5270270270270272
0.053,0.097,1.830188679245283
0.063,0.104,1.6507936507936507
0.021,0.115,5.476190476190476
0.054,0.099,1.8333333333333335
0.018,0.073,4.055555555555555
0.007,0.035,5.0
0.021,0.045,2.142857142857143
0.016,0.105,6.5625
0.019,0.126,6.631578947368421
0.019,0.112,5.894736842105264
0.038,0.099,2.605263157894737
0.063,0.1,1.5873015873015874
0.064,0.099,1.546875
0.02,0.128,6.4
0.074,0.077,1.0405405405405406
0.11399999999999999,0.151,1.324561403508772
0.029,0.12,4.137931034482758
0.009,0.041,4.555555555555556
0.049,0.126,2.571428571428571
0.028,0.079,2.8214285714285716
0.012,0.08,6.666666666666667
0.10500000000000001,0.123,1.1714285714285713
0.023,0.112,4.869565217391305
0.006,0.048,8.0
0.026,0.106,4.076923076923077
0.005,0.021,4.2
0.002,0.01,5.0
0.01,0.058,5.8
0.005,0.016,3.2
0.002,0.011,5.5
0.021,0.093,4.428571428571428
0.003,0.016,5.333333333333333
0.02,0.101,5.05
0.003,0.016,5.333333333333333
0.065,0.069,1.0615384615384615
0.029,0.09,3.1034482758620685
0.022,0.12,5.454545454545455
0.051000000000000004,0.086,1.6862745098039214
0.02,0.118,5.8999999999999995
0.017,0.099,5.823529411764706
0.089,0.119,1.3370786516853932
0.007,0.033,4.714285714285714
0.037000000000000005,0.087,2.351351351351351
0.007,0.026,3.714285714285714
0.008,0.066,8.25
0.003,0.014,4.666666666666667
0.003,0.013,4.333333333333333
0.009,0.045,5.0
0.016,0.088,5.5
0.034,0.107,3.1470588235294117
0.003,0.015,5.0
0.065,0.081,1.2461538461538462
0.02,0.083,4.15
0.007,0.04,5.714285714285714
0.051000000000000004,0.083,1.6274509803921569
0.015,0.067,4.466666666666667
0.006,0.029,4.833333333333333
0.011,0.068,6.1818181818181825
0.003,0.015,5.0
0.006,0.039,6.5
0.025,0.072,2.8799999999999994
0.08099999999999999,0.104,1.2839506172839508
0.043,0.111,2.5813953488372094
0.011,0.032,2.909090909090909
0.01,0.079,7.9
0.004,0.027,6.75
0.003,0.02,6.666666666666667
0.01,0.053,5.3
0.004,0.017,4.25
0.04,0.094,2.35
0.02,0.071,3.55
0.003,0.016,5.333333333333333
0.04,0.109,2.725
0.088,0.153,1.7386363636363638
0.025,0.092,3.6799999999999997
0.022,0.079,3.5909090909090913
0.028,0.094,3.357142857142857
0.008,0.064,8.0
0.095,0.188,1.9789473684210526
0.04,0.123,3.0749999999999997
0.018,0.067,3.7222222222222228
0.048,0.123,2.5625
0.005,0.025,5.0
0.009,0.044,4.888888888888889
0.003,0.014,4.666666666666667
0.002,0.012,6.0
0.012,0.052,4.333333333333333
0.003,0.015,5.0
0.044,0.1,2.272727272727273
0.003,0.014,4.666666666666667
0.022,0.107,4.863636363636364
0.023,0.104,4.521739130434782
0.021,0.079,3.761904761904762
0.074,0.094,1.2702702702702704
0.037000000000000005,0.098,2.6486486486486482
0.076,0.092,1.2105263157894737
0.009,0.037,4.111111111111112
0.02,0.1,5.0
0.04,0.121,3.025
0.006,0.03,5.0
0.003,0.013,4.333333333333333
0.029,0.102,3.5172413793103443
0.005,0.025,5.0
0.008,0.033,4.125
0.011,0.077,7.0
0.003,0.014,4.666666666666667
0.024,0.055,2.2916666666666665
0.003,0.015,5.0
0.025,0.129,5.16
0.022,0.118,5.363636363636363
0.038,0.089,2.3421052631578947
0.022,0.08,3.6363636363636367
0.033,0.096,2.909090909090909
0.022,0.086,3.909090909090909
0.048999999999999995,0.191,3.89795918367347
0.062,0.075,1.2096774193548387
0.019,0.103,5.421052631578947
0.056999999999999995,0.146,2.56140350877193
0.002,0.016,8.0
0.009,0.062,6.888888888888889
0.004,0.017,4.25
0.003,0.013,4.333333333333333
0.01,0.05,5.0
0.003,0.015,5.0
0.016,0.071,4.437499999999999
0.002,0.012,6.0
0.021,0.092,4.3809523809523805
0.019,0.133,7.000000000000001
0.044,0.112,2.545454545454546
0.027,0.095,3.5185185185185186
0.048,0.099,2.0625
0.016,0.101,6.3125
0.009,0.065,7.222222222222223
0.067,0.132,1.9701492537313432
0.051000000000000004,0.089,1.745098039215686
0.02,0.114,5.7
0.02,0.075,3.75
0.004,0.017,4.25
0.015,0.043,2.8666666666666667
0.004,0.021,5.25
0.01,0.052,5.199999999999999
0.005,0.025,5.0
0.022,0.103,4.681818181818182
0.005,0.036,7.199999999999999
0.017,0.123,7.235294117647058
0.039,0.13,3.3333333333333335
0.018,0.129,7.166666666666667
0.039,0.07,1.794871794871795
0.037,0.127,3.4324324324324325
0.031,0.088,2.8387096774193545
0.026,0.139,5.346153846153847
0.008,0.039,4.875
0.003,0.016,5.333333333333333
0.015,0.063,4.2
0.003,0.017,5.666666666666667
0.003,0.014,4.666666666666667
0.046,0.124,2.6956521739130435
0.006,0.031,5.166666666666667
0.041,0.097,2.3658536585365852
0.003,0.015,5.0
0.025,0.085,3.4
0.024,0.081,3.375
0.045,0.107,2.3777777777777778
0.017,0.132,7.764705882352941
0.053000000000000005,0.091,1.7169811320754715
0.023,0.081,3.5217391304347827
0.023,0.087,3.782608695652174
0.002,0.012,6.0
0.01,0.048,4.8
0.072,0.072,1.0
0.017,0.093,5.470588235294117
0.024,0.112,4.666666666666667
0.004,0.039,9.75
0.021,0.128,6.095238095238095
0.002,0.012,6.0
0.011,0.046,4.181818181818182
0.003,0.015,5.0
0.002,0.012,6.0
0.029,0.08,2.758620689655172
0.004,0.015,3.75
0.035,0.101,2.8857142857142857
0.004,0.033,8.25
0.019,0.087,4.578947368421052
0.044,0.073,1.6590909090909092
0.068,0.191,2.8088235294117645
0.015,0.067,4.466666666666667
0.022,0.091,4.136363636363637
0.007,0.055,7.857142857142857
0.009,0.059,6.555555555555555
0.068,0.203,2.985294117647059
0.032,0.08,2.5
0.002,0.011,5.5
0.019,0.085,4.473684210526316
0.005,0.037,7.3999999999999995
0.013,0.047,3.6153846153846154
0.017,0.109,6.411764705882352
0.066,0.149,2.2575757575757573
0.004,0.022,5.5
0.017,0.087,5.117647058823529
0.004,0.021,5.25
0.017,0.078,4.588235294117647
0.004,0.017,4.25
0.009,0.058,6.4444444444444455
0.005,0.022,4.3999999999999995
0.031,0.101,3.2580645161290325
0.014,0.072,5.142857142857142
0.003,0.019,6.333333333333333
0.004,0.029,7.25
0.03,0.078,2.6
0.024,0.058,2.4166666666666665
0.019000000000000003,0.04,2.1052631578947367
0.003,0.014,4.666666666666667
0.003,0.013,4.333333333333333
0.021,0.144,6.857142857142856
0.008,0.038,4.75
0.084,0.111,1.3214285714285714
0.063,0.118,1.8730158730158728
0.089,0.128,1.4382022471910114
0.035,0.129,3.6857142857142855
0.038,0.08,2.1052631578947367
0.02,0.102,5.1
0.004,0.022,5.5
0.017,0.089,5.235294117647058
0.025,0.101,4.04
0.005,0.027,5.3999999999999995
0.08,0.113,1.4125
0.016,0.115,7.1875
0.006,0.024,4.0
0.003,0.015,5.0
0.043,0.099,2.302325581395349
0.023,0.044,1.9130434782608694
0.033,0.113,3.4242424242424243
0.015,0.05,3.3333333333333335
0.002,0.012,6.0
0.038,0.149,3.9210526315789473
0.005,0.022,4.3999999999999995
0.003,0.014,4.666666666666667
0.024,0.132,5.5
0.005,0.021,4.2
0.012,0.066,5.5
0.003,0.012,4.0
0.038,0.366,9.631578947368421
0.137,0.367,2.678832116788321
0.019,0.047,2.473684210526316
0.004,0.021,5.25
0.019,0.174,9.157894736842104
0.015,0.079,5.266666666666667
0.006,0.029,4.833333333333333
0.005,0.029,5.8
0.031,0.187,6.032258064516129
0.053,0.296,5.584905660377358
0.051,0.374,7.333333333333334
0.015,0.13,8.666666666666668
0.056,0.247,4.410714285714286
0.056999999999999995,0.079,1.3859649122807018
0.023,0.184,8.0
0.013,0.07,5.384615384615385
0.02,0.068,3.4000000000000004
0.064,0.129,2.015625
0.003,0.013,4.333333333333333
0.02,0.108,5.3999999999999995
0.004,0.018,4.5
0.046,0.104,2.260869565217391
0.024,0.075,3.125
0.077,0.166,2.155844155844156
0.036000000000000004,0.061,1.6944444444444442
0.007,0.059,8.428571428571429
0.003,0.014,4.666666666666667
0.023,0.116,5.043478260869565
0.008,0.044,5.5
0.034,0.267,7.852941176470588
0.046,0.183,3.9782608695652173
0.019,0.137,7.210526315789474
0.016,0.071,4.437499999999999
0.004,0.033,8.25
0.025,0.135,5.4
0.067,0.28,4.179104477611941
0.052,0.277,5.3269230769230775
0.022,0.122,5.545454545454546
0.009,0.039,4.333333333333334
0.034,0.173,5.088235294117647
0.016,0.086,5.374999999999999
0.019,0.052,2.736842105263158
0.021,0.161,7.666666666666666
0.017,0.094,5.529411764705882
0.017,0.095,5.588235294117647
0.031,0.079,2.5483870967741935
0.008,0.063,7.875
0.005,0.023,4.6
0.003,0.017,5.666666666666667
0.024,0.152,6.333333333333333
0.015,0.146,9.733333333333333
0.037,0.136,3.6756756756756763
0.033,0.082,2.484848484848485
0.004,0.029,7.25
0.045,0.134,2.977777777777778
0.011,0.057,5.1818181818181825
0.024,0.113,4.708333333333333
0.006,0.027,4.5
0.008,0.053,6.625
0.04,0.105,2.625
0.006,0.026,4.333333333333333
0.014,0.085,6.071428571428572
0.045,0.093,2.066666666666667
0.004,0.023,5.75
0.028,0.197,7.035714285714286
0.012,0.118,9.833333333333332
0.011,0.064,5.818181818181818
0.017,0.134,7.88235294117647
0.004,0.021,5.25
0.043,0.184,4.279069767441861
0.019,0.159,8.368421052631579
0.007,0.032,4.571428571428571
0.044,0.162,3.681818181818182
0.016,0.112,7.0
0.005,0.028,5.6
0.03,0.054,1.8
0.004,0.028,7.0
0.014,0.096,6.857142857142857
0.011,0.055,5.0
0.023,0.135,5.869565217391305
0.021,0.102,4.857142857142857
0.033,0.207,6.2727272727272725
0.005,0.028,5.6
0.029,0.112,3.862068965517241
0.012,0.07,5.833333333333334
0.015,0.142,9.466666666666667
