Encrypt Time (ms),Inbuf Time (ms),Ratio
0.017,0.065,3.8235294117647056
0.009,0.054,6.0
0.027000000000000003,0.058,2.148148148148148
0.016,0.067,4.1875
0.016,0.071,4.437499999999999
0.005,0.024,4.8
0.015,0.07,4.666666666666667
0.02,0.062,3.1
0.003,0.013,4.333333333333333
0.002,0.01,5.0
0.001,0.008,8.0
0.021,0.075,3.571428571428571
0.003,0.013,4.333333333333333
0.005,0.029,5.8
0.015,0.054,3.6
0.01,0.061,6.1
0.009,0.05,5.555555555555556
0.014,0.056,4.0
0.025,0.052,2.0799999999999996
0.009,0.039,4.333333333333334
0.005,0.025,5.0
0.003,0.017,5.666666666666667
0.004,0.015,3.75
0.003,0.015,5.0
0.009,0.041,4.555555555555556
0.016,0.062,3.875
0.003,0.013,4.333333333333333
0.017,0.075,4.411764705882352
0.002,0.01,5.0
0.061,0.165,2.7049180327868854
0.015,0.062,4.133333333333334
0.047,0.048,1.0212765957446808
0.06899999999999999,0.126,1.8260869565217395
0.064,0.141,2.2031249999999996
0.012,0.067,5.583333333333334
0.018,0.068,3.777777777777778
0.004,0.017,4.25
0.008,0.046,5.75
0.004,0.036,9.0
0.02,0.071,3.55
0.003,0.015,5.0
0.002,0.009,4.5
0.006,0.027,4.5
0.008,0.047,5.875
0.019,0.064,3.368421052631579
0.026000000000000002,0.087,3.346153846153846
0.011,0.037,3.3636363636363638
0.019,0.068,3.578947368421053
0.019,0.143,7.526315789473684
0.01,0.08,8.0
0.018,0.061,3.3888888888888893
0.003,0.015,5.0
0.002,0.009,4.5
0.013,0.047,3.6153846153846154
0.017,0.027,1.588235294117647
0.006,0.032,5.333333333333333
0.003,0.019,6.333333333333333
0.007,0.042,6.0
0.003,0.019,6.333333333333333
0.001,0.008,8.0
0.038,0.126,3.3157894736842106
0.011,0.066,6.000000000000001
0.003,0.014,4.666666666666667
0.01,0.048,4.8
0.013,0.06,4.615384615384616
0.024,0.08,3.3333333333333335
0.018,0.065,3.6111111111111116
0.01,0.037,3.6999999999999997
0.017,0.071,4.1764705882352935
0.001,0.008,8.0
0.017,0.033,1.9411764705882353
0.079,0.118,1.4936708860759493
0.022,0.062,2.8181818181818183
0.016,0.05,3.125
0.016,0.061,3.8125
0.018,0.086,4.777777777777778
0.001,0.009,9.0
0.025,0.025,1.0
0.017,0.064,3.764705882352941
0.002,0.009,4.5
0.01,0.032,3.2
0.022,0.114,5.1818181818181825
0.021,0.096,4.571428571428571
0.003,0.017,5.666666666666667
0.033,0.13,3.9393939393939394
0.028999999999999998,0.067,2.3103448275862073
0.015,0.042,2.8000000000000003
0.026,0.081,3.1153846153846154
0.012,0.052,4.333333333333333
0.019,0.059,3.1052631578947367
0.003,0.013,4.333333333333333
0.001,0.009,9.0
0.002,0.012,6.0
0.011,0.037,3.3636363636363638
0.02,0.098,4.9
0.021,0.099,4.714285714285714
0.031,0.17,5.483870967741936
0.024,0.136,5.666666666666667
0.029,0.159,5.482758620689655
0.011,0.049,4.454545454545455
0.004,0.017,4.25
0.03,0.075,2.5
0.036000000000000004,0.04,1.111111111111111
0.003,0.013,4.333333333333333
0.022,0.069,3.1363636363636367
0.004,0.017,4.25
0.002,0.009,4.5
0.002,0.008,4.0
0.001,0.009,9.0
0.015,0.063,4.2
0.003,0.012,4.0
0.017,0.085,5.0
0.001,0.009,9.0
0.024,0.199,8.291666666666666
0.007,0.042,6.0
0.039,0.055,1.4102564102564104
0.021,0.094,4.476190476190476
0.004,0.015,3.75
0.003,0.012,4.0
0.02,0.071,3.55
0.003,0.016,5.333333333333333
0.009,0.036,4.0
0.036,0.234,6.500000000000001
0.019,0.098,5.157894736842105
0.026999999999999996,0.158,5.851851851851853
0.032,0.062,1.9375
0.015,0.073,4.866666666666666
0.003,0.014,4.666666666666667
0.001,0.007,7.0
0.004,0.019,4.75
0.018000000000000002,0.061,3.3888888888888884
0.014,0.101,7.214285714285714
0.011,0.052,4.7272727272727275
0.011,0.039,3.545454545454546
0.017,0.063,3.705882352941176
0.004,0.018,4.5
0.016,0.055,3.4375
0.009,0.058,6.4444444444444455
0.057999999999999996,0.281,4.844827586206898
0.008,0.036,4.5
0.013,0.046,3.5384615384615388
0.018,0.07,3.8888888888888897
0.013,0.022,1.6923076923076923
0.022,0.073,3.3181818181818183
0.004,0.017,4.25
0.013,0.088,6.769230769230769
0.003,0.013,4.333333333333333
0.001,0.008,8.0
0.012,0.064,5.333333333333333
0.039,0.053,1.358974358974359
0.013,0.061,4.6923076923076925
0.018,0.092,5.111111111111112
0.005,0.031,6.2
0.003,0.012,4.0
0.028,0.106,3.7857142857142856
0.009,0.042,4.666666666666667
0.008,0.038,4.75
0.028,0.115,4.107142857142858
0.032,0.129,4.03125
0.021,0.091,4.333333333333333
0.003,0.017,5.666666666666667
0.037000000000000005,0.127,3.432432432432432
0.031,0.064,2.064516129032258
0.016,0.053,3.3125
0.009,0.041,4.555555555555556
0.017,0.037,2.176470588235294
0.005,0.023,4.6
0.002,0.013,6.5
0.006,0.032,5.333333333333333
0.015,0.111,7.4
0.003,0.017,5.666666666666667
0.01,0.038,3.8
0.063,0.081,1.2857142857142858
0.013,0.069,5.307692307692308
0.005,0.024,4.8
0.011,0.063,5.7272727272727275
0.01,0.065,6.5
0.02,0.063,3.15
0.014,0.044,3.142857142857143
0.016,0.071,4.437499999999999
0.003,0.013,4.333333333333333
0.001,0.007,7.0
0.05,0.071,1.4199999999999997
0.027000000000000003,0.058,2.148148148148148
0.017,0.056,3.2941176470588234
0.017,0.076,4.470588235294117
0.004,0.018,4.5
0.002,0.011,5.5
0.026,0.095,3.653846153846154
0.003,0.011,3.6666666666666665
0.012,0.046,3.833333333333333
0.008,0.04,5.0
0.023,0.08,3.4782608695652177
0.002,0.008,4.0
0.02,0.075,3.75
0.025,0.056,2.2399999999999998
0.023,0.062,2.6956521739130435
0.039,0.087,2.230769230769231
0.013,0.047,3.6153846153846154
0.004,0.017,4.25
0.01,0.056,5.6
0.014,0.077,5.5
0.004,0.016,4.0
0.003,0.024,8.0
0.002,0.012,6.0
0.014,0.047,3.357142857142857
0.041999999999999996,0.062,1.4761904761904763
0.012,0.056,4.666666666666667
0.009,0.067,7.4444444444444455
0.016,0.078,4.875
0.01,0.066,6.6000000000000005
0.015,0.094,6.266666666666667
0.021,0.077,3.6666666666666665
0.025,0.075,2.9999999999999996
0.018,0.059,3.2777777777777777
0.022,0.09,4.090909090909091
0.005,0.023,4.6
0.002,0.013,6.5
0.04,0.126,3.15
0.041,0.065,1.5853658536585367
0.024,0.069,2.875
0.004,0.036,9.0
0.017,0.057,3.3529411764705883
0.009,0.04,4.444444444444445
0.015,0.065,4.333333333333334
0.003,0.014,4.666666666666667
0.001,0.008,8.0
0.023,0.075,3.260869565217391
0.002,0.013,6.5
0.014,0.043,3.071428571428571
0.026,0.055,2.1153846153846154
0.018000000000000002,0.063,3.4999999999999996
0.019,0.025,1.3157894736842106
0.002,0.013,6.5
0.009,0.029,3.2222222222222228
0.023,0.026,1.1304347826086956
0.002,0.008,4.0
0.002,0.008,4.0
0.046,0.087,1.891304347826087
0.018,0.062,3.4444444444444446
0.016,0.052,3.25
0.019,0.053,2.789473684210526
0.017,0.058,3.411764705882353
0.005,0.034,6.800000000000001
0.021,0.077,3.6666666666666665
0.005,0.041,8.2
0.003,0.02,6.666666666666667
0.004,0.019,4.75
0.016,0.061,3.8125
0.063,0.24,3.8095238095238093
0.013,0.058,4.461538461538462
0.007,0.035,5.0
0.01,0.077,7.7
0.005,0.031,6.2
0.012,0.05,4.166666666666667
0.01,0.065,6.5
0.002,0.015,7.5
0.033,0.074,2.242424242424242
0.016,0.049,3.0625
0.017,0.063,3.705882352941176
0.001,0.009,9.0
0.018,0.088,4.888888888888889
0.089,0.109,1.2247191011235956
0.019,0.08,4.2105263157894735
0.013,0.073,5.615384615384615
0.032,0.079,2.46875
0.002,0.01,5.0
0.02,0.079,3.95
0.005,0.026,5.199999999999999
0.003,0.016,5.333333333333333
0.007,0.04,5.714285714285714
0.032,0.068,2.125
0.017,0.069,4.0588235294117645
0.002,0.008,4.0
0.025,0.123,4.92
0.014,0.081,5.785714285714286
0.016,0.054,3.375
0.023,0.057,2.4782608695652177
0.01,0.055,5.5
0.01,0.054,5.3999999999999995
0.01,0.053,5.3
0.003,0.014,4.666666666666667
0.019,0.059,3.1052631578947367
0.003,0.027,9.0
0.001,0.01,10.0
0.002,0.014,7.0
0.016,0.055,3.4375
0.041999999999999996,0.199,4.738095238095239
0.024,0.206,8.583333333333332
0.027,0.15,5.555555555555555
0.011,0.064,5.818181818181818
0.015,0.093,6.2
0.041,0.195,4.7560975609756095
0.048,0.071,1.4791666666666665
0.022,0.087,3.9545454545454546
0.002,0.014,7.0
0.02,0.064,3.2
0.003,0.014,4.666666666666667
0.017,0.073,4.294117647058823
0.024,0.105,4.375
0.003,0.015,5.0
0.019,0.062,3.263157894736842
0.008,0.061,7.625
0.02,0.068,3.4000000000000004
0.002,0.009,4.5
0.025,0.059,2.36
0.026,0.081,3.1153846153846154
0.018,0.063,3.5000000000000004
0.01,0.063,6.3
0.013,0.07,5.384615384615385
0.004,0.019,4.75
0.002,0.011,5.5
0.01,0.055,5.5
0.021,0.079,3.761904761904762
0.003,0.016,5.333333333333333
0.024,0.103,4.291666666666666
0.037,0.051,1.3783783783783783
0.017,0.034,2.0
0.003,0.019,6.333333333333333
0.008,0.03,3.75
0.013,0.067,5.153846153846154
0.012,0.054,4.5
0.008,0.064,8.0
0.016,0.063,3.9375
0.016,0.094,5.875
0.004,0.015,3.75
0.001,0.008,8.0
0.017,0.059,3.4705882352941173
0.021,0.072,3.428571428571428
0.002,0.01,5.0
0.056999999999999995,0.183,3.210526315789474
0.052000000000000005,0.179,3.442307692307692
0.007,0.034,4.857142857142858
0.026,0.118,4.538461538461538
0.013,0.07,5.384615384615385
0.007,0.036,5.142857142857142
0.009,0.062,6.888888888888889
0.034,0.206,6.058823529411764
0.03,0.162,5.4
0.009,0.044,4.888888888888889
0.024,0.117,4.875
0.034,0.074,2.176470588235294
0.006,0.032,5.333333333333333
0.015,0.127,8.466666666666667
0.07400000000000001,0.103,1.3918918918918917
0.005,0.031,6.2
0.004,0.018,4.5
0.036,0.164,4.555555555555556
0.005,0.048,9.6
0.004,0.022,5.5
0.004,0.022,5.5
0.01,0.069,6.9
0.006,0.048,8.0
0.004,0.021,5.25
0.004,0.021,5.25
0.015,0.088,5.866666666666666
0.009,0.055,6.111111111111112
0.004,0.035,8.75
0.006,0.025,4.166666666666667
0.003,0.016,5.333333333333333
0.003,0.016,5.333333333333333
0.107,0.254,2.3738317757009346
0.059,0.086,1.4576271186440677
0.018,0.059,3.2777777777777777
0.008,0.011,1.375
0.002,0.009,4.5
0.017,0.055,3.2352941176470584
0.004,0.014,3.5
0.002,0.012,6.0
0.002,0.008,4.0
0.051000000000000004,0.188,3.6862745098039214
0.011,0.056,5.090909090909092
0.003,0.017,5.666666666666667
0.002,0.009,4.5
0.002,0.009,4.5
0.002,0.008,4.0
0.001,0.008,8.0
0.001,0.009,9.0
0.001,0.008,8.0
0.002,0.009,4.5
0.001,0.009,9.0
0.002,0.008,4.0
0.005,0.029,5.8
0.007,0.013,1.857142857142857
0.001,0.008,8.0
0.037,0.059,1.5945945945945945
0.003,0.013,4.333333333333333
0.001,0.009,9.0
0.019,0.063,3.3157894736842106
0.05,0.102,2.0399999999999996
0.002,0.013,6.5
0.003,0.016,5.333333333333333
0.006,0.029,4.833333333333333
0.003,0.015,5.0
0.003,0.029,9.666666666666666
0.017,0.055,3.2352941176470584
0.023,0.078,3.391304347826087
0.021,0.097,4.619047619047619
0.003,0.016,5.333333333333333
0.047,0.083,1.7659574468085106
0.039,0.08,2.0512820512820515
0.005,0.022,4.3999999999999995
0.002,0.014,7.0
0.006,0.033,5.5
0.003,0.016,5.333333333333333
0.002,0.014,7.0
0.01,0.042,4.2
0.028,0.072,2.571428571428571
0.003,0.014,4.666666666666667
0.002,0.008,4.0
0.024,0.092,3.833333333333333
0.022,0.084,3.818181818181819
0.03,0.077,2.566666666666667
0.003,0.014,4.666666666666667
0.001,0.008,8.0
0.013,0.042,3.2307692307692313
0.026000000000000002,0.065,2.5
0.001,0.009,9.0
0.021,0.076,3.6190476190476186
0.02,0.097,4.85
0.003,0.014,4.666666666666667
0.02,0.122,6.1
0.011,0.078,7.090909090909092
0.012,0.052,4.333333333333333
0.002,0.012,6.0
0.01,0.047,4.7
0.004,0.02,5.0
0.002,0.012,6.0
0.026000000000000002,0.051,1.9615384615384612
0.017,0.076,4.470588235294117
0.002,0.009,4.5
0.017,0.059,3.4705882352941173
0.036000000000000004,0.078,2.1666666666666665
0.003,0.015,5.0
0.003,0.015,5.0
0.006,0.04,6.666666666666667
0.002,0.01,5.0
0.011,0.037,3.3636363636363638
0.024,0.068,2.8333333333333335
0.001,0.009,9.0
0.019,0.069,3.6315789473684212
0.048,0.077,1.6041666666666665
0.002,0.013,6.5
0.002,0.013,6.5
0.01,0.038,3.8
0.029,0.069,2.3793103448275863
0.002,0.01,5.0
0.027,0.089,3.2962962962962963
0.036000000000000004,0.068,1.8888888888888888
0.002,0.009,4.5
0.004,0.018,4.5
0.001,0.008,8.0
0.001,0.008,8.0
0.009,0.048,5.333333333333334
0.018,0.069,3.833333333333334
0.001,0.009,9.0
0.027,0.072,2.6666666666666665
0.035,0.07,2.0
0.003,0.015,5.0
0.001,0.009,9.0
0.008,0.028,3.5
0.002,0.01,5.0
0.001,0.007,7.0
0.01,0.066,6.6000000000000005
0.03,0.067,2.2333333333333334
0.001,0.009,9.0
0.024,0.171,7.125
0.018,0.064,3.555555555555556
0.031,0.075,2.4193548387096775
0.003,0.013,4.333333333333333
0.002,0.008,4.0
0.006,0.036,5.999999999999999
0.002,0.011,5.5
0.002,0.013,6.5
0.013999999999999999,0.075,5.357142857142858
0.016,0.06,3.75
0.002,0.008,4.0
0.048,0.105,2.1875
0.004,0.038,9.5
0.017,0.073,4.294117647058823
0.005,0.022,4.3999999999999995
0.006,0.038,6.333333333333333
0.011,0.095,8.636363636363637
0.052,0.186,3.576923076923077
0.16500000000000004,0.179,1.0848484848484845
0.01,0.05,5.0
0.016,0.092,5.75
0.009,0.055,6.111111111111112
0.013,0.071,5.461538461538462
0.004,0.02,5.0
0.03,0.173,5.766666666666667
0.011,0.056,5.090909090909092
0.061,0.253,4.147540983606557
0.013,0.073,5.615384615384615
0.013,0.073,5.615384615384615
0.007,0.028,4.0
0.006,0.032,5.333333333333333
0.016,0.053,3.3125
0.002,0.011,5.5
0.01,0.02,2.0
0.002,0.011,5.5
0.003,0.01,3.3333333333333335
0.002,0.012,6.0
0.002,0.01,5.0
0.046,0.139,3.021739130434783
0.005,0.034,6.800000000000001
0.016,0.054,3.375
0.004,0.016,4.0
0.013,0.05,3.8461538461538467
0.009,0.035,3.8888888888888897
0.005,0.022,4.3999999999999995
0.016,0.054,3.375
0.025,0.082,3.28
0.003,0.015,5.0
0.003,0.021,7.0
0.015,0.015,1.0
0.002,0.011,5.5
0.002,0.008,4.0
0.001,0.008,8.0
0.002,0.007,3.5
0.001,0.01,10.0
0.001,0.008,8.0
0.001,0.009,9.0
0.002,0.009,4.5
0.001,0.008,8.0
0.001,0.008,8.0
0.001,0.009,9.0
0.002,0.008,4.0
0.001,0.007,7.0
0.041,0.08,1.951219512195122
0.005,0.024,4.8
0.033,0.211,6.393939393939394
0.009,0.043,4.777777777777778
0.011,0.056,5.090909090909092
0.008,0.041,5.125
0.031,0.045,1.4516129032258065
0.003,0.016,5.333333333333333
0.018,0.069,3.833333333333334
0.048,0.05,1.0416666666666667
0.011,0.026,2.3636363636363638
0.004,0.019,4.75
0.003,0.021,7.0
0.004,0.021,5.25
0.003,0.015,5.0
0.002,0.009,4.5
0.011,0.041,3.7272727272727275
0.027,0.076,2.814814814814815
0.002,0.01,5.0
0.012,0.037,3.083333333333333
0.003,0.016,5.333333333333333
0.002,0.009,4.5
0.003,0.012,4.0
0.014,0.052,3.714285714285714
0.003,0.014,4.666666666666667
0.002,0.012,6.0
0.001,0.008,8.0
0.01,0.039,3.9
0.034999999999999996,0.083,2.371428571428572
0.09799999999999999,0.117,1.1938775510204083
0.015,0.059,3.933333333333333
0.014,0.079,5.642857142857143
0.008,0.04,5.0
0.007,0.041,5.857142857142858
0.007,0.037,5.285714285714286
0.005,0.031,6.2
0.04,0.077,1.925
0.035,0.035,1.0
0.020999999999999998,0.048,2.285714285714286
0.004,0.024,6.0
0.004,0.02,5.0
0.003,0.019,6.333333333333333
0.004,0.022,5.5
0.005,0.037,7.3999999999999995
0.008,0.05,6.25
0.003,0.019,6.333333333333333
0.003,0.015,5.0
0.022,0.086,3.909090909090909
0.02,0.063,3.15
0.040999999999999995,0.09,2.1951219512195124
0.009,0.04,4.444444444444445
0.004,0.017,4.25
0.003,0.014,4.666666666666667
0.002,0.014,7.0
0.003,0.015,5.0
0.003,0.014,4.666666666666667
0.002,0.015,7.5
0.003,0.015,5.0
0.002,0.013,6.5
0.005,0.021,4.2
0.002,0.01,5.0
0.008,0.032,4.0
0.003,0.01,3.3333333333333335
0.016,0.087,5.437499999999999
0.025,0.107,4.279999999999999
0.012,0.048,4.0
0.004,0.021,5.25
0.002,0.009,4.5
0.004,0.022,5.5
0.009,0.047,5.222222222222222
0.023,0.064,2.782608695652174
0.01,0.043,4.3
0.02,0.062,3.1
0.013,0.081,6.230769230769231
0.016,0.051,3.1874999999999996
0.06999999999999999,0.078,1.1142857142857143
0.007,0.033,4.714285714285714
0.013999999999999999,0.094,6.714285714285715
0.007,0.04,5.714285714285714
0.012,0.038,3.1666666666666665
0.005,0.035,7.000000000000001
0.003,0.021,7.0
0.003,0.019,6.333333333333333
0.006,0.031,5.166666666666667
0.003,0.013,4.333333333333333
0.005,0.031,6.2
0.004,0.019,4.75
0.005,0.033,6.6000000000000005
0.005,0.025,5.0
0.002,0.014,7.0
0.005,0.035,7.000000000000001
0.004,0.016,4.0
0.005,0.034,6.800000000000001
0.037000000000000005,0.048,1.2972972972972971
0.026000000000000002,0.074,2.846153846153846
0.056999999999999995,0.058,1.0175438596491229
0.001,0.009,9.0
0.003,0.017,5.666666666666667
0.001,0.008,8.0
0.003,0.015,5.0
0.005,0.024,4.8
0.016,0.052,3.25
0.017,0.055,3.2352941176470584
0.001,0.009,9.0
0.024,0.101,4.208333333333334
0.072,0.083,1.152777777777778
0.038,0.066,1.736842105263158
0.009,0.052,5.777777777777778
0.003,0.016,5.333333333333333
0.001,0.009,9.0
0.003,0.016,5.333333333333333
0.038000000000000006,0.102,2.684210526315789
0.026,0.067,2.576923076923077
0.003,0.012,4.0
0.013,0.077,5.923076923076923
0.017,0.063,3.705882352941176
0.002,0.008,4.0
0.004,0.017,4.25
0.002,0.008,4.0
0.002,0.008,4.0
0.003,0.017,5.666666666666667
0.016,0.058,3.625
0.002,0.009,4.5
0.021,0.077,3.6666666666666665
0.051000000000000004,0.072,1.4117647058823528
0.014,0.087,6.2142857142857135
0.01,0.046,4.6
0.006,0.027,4.5
0.004,0.024,6.0
0.004,0.031,7.75
0.06,0.073,1.2166666666666666
0.003,0.016,5.333333333333333
0.022,0.06,2.7272727272727275
0.016,0.056,3.5
0.003,0.021,7.0
0.001,0.008,8.0
0.001,0.01,10.0
0.001,0.008,8.0
0.002,0.009,4.5
0.018,0.057,3.166666666666667
0.003,0.009,2.9999999999999996
0.018,0.032,1.777777777777778
0.026,0.173,6.653846153846153
0.037000000000000005,0.079,2.1351351351351346
0.003,0.019,6.333333333333333
0.016,0.089,5.5625
0.017,0.06,3.529411764705882
0.002,0.014,7.0
0.004,0.018,4.5
0.002,0.012,6.0
0.002,0.011,5.5
0.003,0.015,5.0
0.016,0.058,3.625
0.002,0.008,4.0
0.057,0.072,1.263157894736842
0.035,0.07,2.0
0.027000000000000003,0.07,2.5925925925925926
0.013,0.081,6.230769230769231
0.016,0.052,3.25
0.002,0.011,5.5
0.003,0.014,4.666666666666667
0.002,0.01,5.0
0.001,0.008,8.0
0.002,0.011,5.5
0.018,0.059,3.2777777777777777
0.002,0.01,5.0
0.027000000000000003,0.055,2.0370370370370368
0.02,0.074,3.6999999999999997
0.013,0.07,5.384615384615385
0.059000000000000004,0.092,1.559322033898305
0.009,0.047,5.222222222222222
0.005,0.025,5.0
0.003,0.019,6.333333333333333
0.004,0.021,5.25
0.012,0.047,3.9166666666666665
0.003,0.013,4.333333333333333
0.013,0.046,3.5384615384615388
0.029,0.127,4.379310344827586
0.01,0.048,4.8
0.008,0.039,4.875
0.009,0.058,6.4444444444444455
0.008,0.045,5.625
0.005,0.029,5.8
0.008,0.034,4.25
0.017,0.051,2.9999999999999996
0.002,0.01,5.0
0.017,0.057,3.3529411764705883
0.026,0.088,3.3846153846153846
0.02,0.075,3.75
0.009,0.042,4.666666666666667
0.005,0.027,5.3999999999999995
0.002,0.018,9.0
0.003,0.026,8.666666666666666
0.041,0.061,1.4878048780487805
0.045,0.065,1.4444444444444446
0.028,0.059,2.107142857142857
0.007,0.02,2.857142857142857
0.043,0.052,1.2093023255813955
0.001,0.009,9.0
0.005,0.026,5.199999999999999
0.002,0.009,4.5
0.005,0.026,5.199999999999999
0.016,0.049,3.0625
0.016,0.048,3.0
0.002,0.01,5.0
0.02,0.066,3.3000000000000003
