Encrypt Time (ms),Inbuf Time (ms),Ratio
0.003,0.017,5.666666666666667
0.013,0.06,4.615384615384616
0.018,0.123,6.833333333333334
0.017,0.096,5.647058823529411
0.025,0.097,3.88
0.025,0.066,2.64
0.013,0.053,4.076923076923077
0.016,0.091,5.6875
0.049999999999999996,0.055,1.1
0.013,0.07,5.384615384615385
0.021,0.092,4.3809523809523805
0.007,0.035,5.0
0.011,0.041,3.7272727272727275
0.018,0.07,3.8888888888888897
0.016,0.087,5.437499999999999
0.026,0.116,4.461538461538462
0.009,0.045,5.0
0.01,0.062,6.2
0.019,0.073,3.8421052631578947
0.011,0.04,3.6363636363636367
0.004,0.013,3.25
0.01,0.064,6.4
0.022,0.042,1.9090909090909094
0.024,0.125,5.208333333333333
0.011,0.055,5.0
0.021,0.078,3.714285714285714
0.042,0.078,1.857142857142857
0.008,0.039,4.875
0.016,0.068,4.25
0.005,0.031,6.2
0.009,0.059,6.555555555555555
0.006,0.026,4.333333333333333
0.012,0.046,3.833333333333333
0.019,0.069,3.6315789473684212
0.003,0.015,5.0
0.023,0.109,4.739130434782608
0.013,0.068,5.230769230769232
0.018,0.08,4.444444444444445
0.023,0.049,2.130434782608696
0.049,0.074,1.510204081632653
0.009,0.06,6.666666666666667
0.022,0.093,4.2272727272727275
0.007,0.033,4.714285714285714
0.043,0.071,1.6511627906976745
0.025,0.075,2.9999999999999996
0.015,0.065,4.333333333333334
0.005,0.023,4.6
0.014,0.048,3.4285714285714284
0.016,0.056,3.5
0.016,0.072,4.5
0.012,0.075,6.25
0.007,0.03,4.285714285714286
0.004,0.034,8.5
0.02,0.074,3.6999999999999997
0.012,0.046,3.833333333333333
0.003,0.015,5.0
0.016,0.107,6.6875
0.007,0.035,5.0
0.019,0.098,5.157894736842105
0.024,0.064,2.6666666666666665
0.018,0.062,3.4444444444444446
0.041999999999999996,0.064,1.523809523809524
0.006,0.025,4.166666666666667
0.017,0.065,3.8235294117647056
0.007,0.032,4.571428571428571
0.016,0.056,3.5
0.007,0.032,4.571428571428571
0.021,0.058,2.761904761904762
0.06000000000000001,0.086,1.433333333333333
0.045,0.217,4.822222222222222
0.009,0.044,4.888888888888889
0.019,0.041,2.1578947368421053
0.003,0.016,5.333333333333333
0.002,0.01,5.0
0.023,0.124,5.391304347826087
0.033,0.101,3.0606060606060606
0.007,0.036,5.142857142857142
0.014,0.063,4.5
0.006,0.028,4.666666666666667
0.003,0.019,6.333333333333333
0.024,0.139,5.791666666666667
0.034,0.096,2.8235294117647056
0.009,0.076,8.444444444444445
0.007,0.035,5.0
0.06,0.062,1.0333333333333334
0.009000000000000001,0.02,2.222222222222222
0.002,0.012,6.0
0.002,0.01,5.0
0.002,0.011,5.5
0.037000000000000005,0.067,1.8108108108108107
0.004,0.02,5.0
0.034,0.112,3.2941176470588234
0.025,0.113,4.52
0.007,0.04,5.714285714285714
0.005,0.032,6.4
0.07500000000000001,0.097,1.2933333333333332
0.083,0.119,1.433734939759036
0.018,0.097,5.388888888888889
0.004,0.02,5.0
0.003,0.023,7.666666666666666
0.003,0.019,6.333333333333333
0.004,0.023,5.75
0.069,0.125,1.8115942028985506
0.008,0.049,6.125
0.006,0.036,5.999999999999999
0.005,0.029,5.8
0.005,0.029,5.8
0.005,0.029,5.8
0.004,0.024,6.0
0.003,0.02,6.666666666666667
0.002,0.01,5.0
0.014,0.079,5.642857142857143
0.019,0.119,6.263157894736842
0.006,0.046,7.666666666666666
0.026000000000000002,0.05,1.923076923076923
0.041,0.056,1.3658536585365852
0.046,0.082,1.782608695652174
0.015,0.068,4.533333333333334
0.003,0.016,5.333333333333333
0.038,0.061,1.605263157894737
0.035,0.074,2.114285714285714
0.008,0.034,4.25
0.003,0.018,5.999999999999999
0.004,0.036,9.0
0.019,0.068,3.578947368421053
0.009,0.054,6.0
0.002,0.008,4.0
0.016,0.082,5.125
0.006,0.06,10.0
0.003,0.016,5.333333333333333
0.03,0.06,2.0
0.025,0.038,1.5199999999999998
0.013,0.078,6.0
0.003,0.013,4.333333333333333
0.002,0.011,5.5
0.013,0.024,1.8461538461538463
0.002,0.009,4.5
0.022,0.05,2.272727272727273
0.015,0.057,3.8000000000000003
0.003,0.014,4.666666666666667
0.015,0.052,3.466666666666667
0.014,0.063,4.5
0.005,0.038,7.6
0.020999999999999998,0.057,2.714285714285715
0.017,0.059,3.4705882352941173
0.009,0.047,5.222222222222222
0.014,0.051,3.6428571428571423
0.001,0.008,8.0
0.002,0.02,10.0
0.001,0.008,8.0
0.003,0.015,5.0
0.01,0.058,5.8
0.003,0.014,4.666666666666667
0.005,0.028,5.6
0.07300000000000001,0.126,1.7260273972602738
0.02,0.062,3.1
0.003,0.021,7.0
0.002,0.008,4.0
0.002,0.008,4.0
0.002,0.008,4.0
0.057999999999999996,0.081,1.3965517241379313
0.013,0.02,1.5384615384615385
0.067,0.07,1.0447761194029852
0.03899999999999999,0.079,2.025641025641026
0.005,0.024,4.8
0.013000000000000001,0.027,2.0769230769230766
0.003,0.016,5.333333333333333
0.003,0.016,5.333333333333333
0.017,0.103,6.058823529411764
0.009,0.066,7.333333333333334
0.006,0.028,4.666666666666667
0.004,0.019,4.75
0.03,0.054,1.8
0.021,0.092,4.3809523809523805
0.006,0.031,5.166666666666667
0.036000000000000004,0.108,2.9999999999999996
0.03,0.091,3.033333333333333
0.011,0.044,4.0
0.003,0.024,8.0
0.049,0.103,2.1020408163265305
0.002,0.012,6.0
0.02,0.063,3.15
0.051000000000000004,0.202,3.9607843137254903
0.013,0.116,8.923076923076923
0.031,0.111,3.5806451612903225
0.005,0.027,5.3999999999999995
0.046,0.054,1.173913043478261
0.026000000000000002,0.075,2.884615384615384
0.005,0.027,5.3999999999999995
0.005,0.026,5.199999999999999
0.002,0.011,5.5
0.011,0.056,5.090909090909092
0.011,0.05,4.545454545454546
0.037,0.072,1.9459459459459458
0.009,0.06,6.666666666666667
0.015,0.078,5.2
0.012,0.064,5.333333333333333
0.016,0.056,3.5
0.019,0.066,3.473684210526316
0.003,0.015,5.0
0.003,0.011,3.6666666666666665
0.017,0.068,4.0
0.002,0.016,8.0
0.011,0.051,4.636363636363637
0.01,0.065,6.5
0.01,0.061,6.1
0.004,0.014,3.5
0.007,0.025,3.5714285714285716
0.024,0.046,1.9166666666666665
0.024,0.073,3.0416666666666665
0.023,0.066,2.8695652173913047
0.012,0.04,3.3333333333333335
0.017,0.05,2.941176470588235
0.014,0.021,1.5
0.01,0.052,5.199999999999999
0.011,0.053,4.818181818181818
0.02,0.053,2.65
0.002,0.012,6.0
0.009,0.042,4.666666666666667
0.009,0.033,3.666666666666667
0.004,0.038,9.5
0.003,0.017,5.666666666666667
0.02,0.083,4.15
0.002,0.01,5.0
0.015,0.081,5.4
0.03,0.07,2.3333333333333335
0.012,0.066,5.5
0.009,0.046,5.111111111111112
0.019,0.071,3.7368421052631575
0.003,0.015,5.0
0.002,0.02,10.0
0.016,0.065,4.0625
0.016,0.097,6.0625
0.043,0.07,1.6279069767441863
0.025,0.054,2.1599999999999997
0.015,0.056,3.7333333333333334
0.021,0.083,3.9523809523809526
0.004,0.032,8.0
0.047,0.072,1.5319148936170213
0.011,0.045,4.090909090909091
0.01,0.052,5.199999999999999
0.004,0.014,3.5
0.012,0.049,4.083333333333333
0.012,0.045,3.75
0.013,0.053,4.076923076923077
0.012,0.08,6.666666666666667
0.003,0.013,4.333333333333333
0.001,0.008,8.0
0.015,0.063,4.2
0.003,0.014,4.666666666666667
0.015,0.051,3.4
0.018,0.077,4.277777777777778
0.003,0.013,4.333333333333333
0.062,0.177,2.854838709677419
0.023,0.051,2.217391304347826
0.038,0.134,3.5263157894736845
0.006,0.024,4.0
0.020999999999999998,0.042,2.0000000000000004
0.003,0.016,5.333333333333333
0.007,0.039,5.571428571428571
0.022,0.101,4.590909090909092
0.039,0.106,2.717948717948718
0.024,0.127,5.291666666666667
0.016,0.137,8.5625
0.02,0.067,3.35
0.028,0.104,3.714285714285714
0.011,0.032,2.909090909090909
0.003,0.014,4.666666666666667
0.015,0.057,3.8000000000000003
0.009,0.063,7.000000000000001
0.003,0.014,4.666666666666667
0.026,0.127,4.884615384615385
0.047,0.05,1.0638297872340425
0.034,0.06,1.764705882352941
0.016,0.054,3.375
0.021,0.078,3.714285714285714
0.005,0.028,5.6
0.003,0.009,2.9999999999999996
0.07800000000000001,0.126,1.6153846153846152
0.006,0.031,5.166666666666667
0.004,0.016,4.0
0.009,0.041,4.555555555555556
0.006,0.028,4.666666666666667
0.009,0.065,7.222222222222223
0.004,0.013,3.25
0.016,0.03,1.875
0.014,0.066,4.714285714285714
0.021,0.07,3.3333333333333335
0.005,0.022,4.3999999999999995
0.009,0.039,4.333333333333334
0.002,0.015,7.5
0.001,0.008,8.0
0.007,0.04,5.714285714285714
0.017,0.064,3.764705882352941
0.001,0.009,9.0
0.021,0.163,7.761904761904762
0.036000000000000004,0.045,1.2499999999999998
0.016,0.123,7.6875
0.048,0.066,1.375
0.019,0.061,3.210526315789474
0.017,0.074,4.352941176470588
0.003,0.014,4.666666666666667
0.002,0.007,3.5
0.017,0.107,6.294117647058823
0.005,0.024,4.8
0.003,0.015,5.0
0.012,0.048,4.0
0.025,0.151,6.039999999999999
0.033,0.072,2.1818181818181817
0.019,0.066,3.473684210526316
0.024,0.057,2.375
0.018,0.063,3.5000000000000004
0.017,0.064,3.764705882352941
0.005,0.034,6.800000000000001
0.018,0.095,5.277777777777779
0.013,0.071,5.461538461538462
0.028999999999999998,0.103,3.5517241379310347
0.015,0.099,6.6000000000000005
0.013,0.05,3.8461538461538467
0.011,0.062,5.636363636363637
0.015,0.073,4.866666666666666
0.018,0.074,4.111111111111112
0.003,0.018,5.999999999999999
0.014,0.046,3.2857142857142856
0.002,0.009,4.5
0.018,0.081,4.500000000000001
0.003,0.014,4.666666666666667
0.022,0.086,3.909090909090909
0.023,0.07,3.0434782608695654
0.018,0.078,4.333333333333334
0.022,0.096,4.363636363636364
0.004,0.015,3.75
0.019,0.081,4.2631578947368425
0.004,0.018,4.5
0.002,0.013,6.5
0.019,0.075,3.9473684210526314
0.023,0.092,4.0
0.048,0.134,2.791666666666667
0.027,0.089,3.2962962962962963
0.051000000000000004,0.091,1.784313725490196
0.018,0.061,3.3888888888888893
0.016,0.06,3.75
0.003,0.015,5.0
0.077,0.445,5.779220779220779
0.032,0.098,3.0625
0.016,0.053,3.3125
0.008,0.035,4.375
0.009,0.06,6.666666666666667
0.009,0.044,4.888888888888889
0.016,0.035,2.1875
0.002,0.008,4.0
0.019,0.075,3.9473684210526314
0.01,0.059,5.8999999999999995
0.02,0.089,4.449999999999999
0.006,0.023,3.833333333333333
0.003,0.015,5.0
0.016,0.063,3.9375
0.017,0.076,4.470588235294117
0.003,0.014,4.666666666666667
0.002,0.009,4.5
0.028,0.082,2.928571428571429
0.002,0.009,4.5
0.018,0.066,3.666666666666667
0.017,0.109,6.411764705882352
0.018,0.102,5.666666666666667
0.008,0.037,4.625
0.044,0.058,1.3181818181818183
0.012,0.05,4.166666666666667
0.016,0.058,3.625
0.021,0.068,3.238095238095238
0.004,0.028,7.0
0.002,0.01,5.0
0.002,0.007,3.5
0.053,0.085,1.6037735849056605
0.01,0.045,4.5
0.015,0.053,3.533333333333333
0.01,0.059,5.8999999999999995
0.01,0.057,5.7
0.009,0.074,8.222222222222223
0.016,0.059,3.6874999999999996
0.007,0.041,5.857142857142858
0.019,0.077,4.052631578947368
0.005,0.024,4.8
0.01,0.046,4.6
0.004,0.017,4.25
0.004,0.032,8.0
0.002,0.01,5.0
0.002,0.007,3.5
0.002,0.007,3.5
0.001,0.008,8.0
0.016,0.076,4.75
0.004,0.019,4.75
0.002,0.011,5.5
0.126,0.275,2.182539682539683
0.028,0.066,2.357142857142857
0.013000000000000001,0.034,2.6153846153846154
0.031,0.031,1.0
0.035,0.06,1.714285714285714
0.015,0.029,1.9333333333333336
0.019,0.07,3.68421052631579
0.002,0.013,6.5
0.012,0.047,3.9166666666666665
0.017,0.073,4.294117647058823
0.003,0.014,4.666666666666667
0.001,0.008,8.0
0.004,0.017,4.25
0.017,0.088,5.1764705882352935
0.011,0.057,5.1818181818181825
0.037,0.12,3.2432432432432434
0.029,0.196,6.758620689655173
0.039,0.047,1.205128205128205
0.029,0.051,1.7586206896551722
0.018,0.057,3.166666666666667
0.022,0.139,6.318181818181819
0.007,0.034,4.857142857142858
0.026,0.141,5.4230769230769225
0.08499999999999999,0.345,4.0588235294117645
0.015,0.061,4.066666666666666
0.009,0.07,7.7777777777777795
0.015,0.05,3.3333333333333335
0.006,0.041,6.833333333333333
0.013999999999999999,0.028,2.0000000000000004
0.011,0.047,4.272727272727273
0.012,0.049,4.083333333333333
0.019,0.063,3.3157894736842106
0.003,0.013,4.333333333333333
0.002,0.008,4.0
0.002,0.009,4.5
0.002,0.01,5.0
0.002,0.008,4.0
0.009,0.086,9.555555555555555
0.025,0.124,4.96
0.003,0.014,4.666666666666667
0.08,0.092,1.15
0.039,0.086,2.205128205128205
0.015,0.054,3.6
0.018,0.085,4.722222222222223
0.005,0.019,3.8
0.002,0.01,5.0
0.016,0.092,5.75
0.004,0.015,3.75
0.002,0.008,4.0
0.01,0.035,3.5000000000000004
0.017,0.095,5.588235294117647
0.020999999999999998,0.042,2.0000000000000004
0.020999999999999998,0.053,2.523809523809524
0.015,0.078,5.2
0.013,0.073,5.615384615384615
0.022,0.075,3.409090909090909
0.004,0.023,5.75
0.002,0.014,7.0
0.044000000000000004,0.108,2.454545454545454
0.012,0.069,5.75
0.013,0.078,6.0
0.013,0.043,3.3076923076923075
0.015,0.051,3.4
0.009,0.051,5.666666666666667
0.012,0.05,4.166666666666667
0.004,0.016,4.0
0.015,0.067,4.466666666666667
0.002,0.012,6.0
0.001,0.008,8.0
0.016,0.059,3.6874999999999996
0.02,0.086,4.3
0.002,0.014,7.0
0.001,0.007,7.0
0.027,0.092,3.4074074074074074
0.018,0.083,4.611111111111112
0.018,0.079,4.388888888888889
0.004,0.023,5.75
0.003,0.012,4.0
0.076,0.142,1.8684210526315788
0.017,0.058,3.411764705882353
0.007,0.034,4.857142857142858
0.019,0.141,7.421052631578947
0.012,0.082,6.833333333333333
0.029,0.102,3.5172413793103443
0.005,0.027,5.3999999999999995
0.002,0.011,5.5
0.01,0.038,3.8
0.023,0.093,4.043478260869565
0.014,0.106,7.571428571428571
0.035,0.129,3.6857142857142855
0.04,0.079,1.975
0.011,0.069,6.272727272727273
0.036,0.053,1.4722222222222223
0.016,0.056,3.5
0.021,0.064,3.0476190476190474
0.003,0.012,4.0
0.002,0.009,4.5
0.061000000000000006,0.11,1.80327868852459
0.006,0.03,5.0
0.006,0.041,6.833333333333333
0.026,0.066,2.5384615384615388
0.006,0.04,6.666666666666667
0.01,0.075,7.5
0.016,0.055,3.4375
0.021,0.063,3.0
0.005,0.032,6.4
0.006,0.032,5.333333333333333
0.013,0.073,5.615384615384615
0.003,0.015,5.0
0.002,0.01,5.0
0.008,0.034,4.25
0.003,0.013,4.333333333333333
0.015,0.064,4.266666666666667
0.002,0.008,4.0
0.036,0.127,3.527777777777778
0.023,0.06,2.608695652173913
0.014,0.072,5.142857142857142
0.03,0.077,2.566666666666667
0.041,0.078,1.9024390243902438
0.026999999999999996,0.069,2.5555555555555562
0.017,0.078,4.588235294117647
0.003,0.017,5.666666666666667
0.049000000000000016,0.212,4.3265306122448965
0.048,0.304,6.333333333333333
0.009,0.044,4.888888888888889
0.015,0.066,4.4
0.006,0.025,4.166666666666667
0.003,0.013,4.333333333333333
0.016,0.135,8.4375
0.013,0.071,5.461538461538462
0.027,0.144,5.333333333333333
0.003,0.011,3.6666666666666665
0.017,0.115,6.764705882352941
0.008,0.042,5.25
0.005,0.027,5.3999999999999995
0.076,0.225,2.960526315789474
0.030999999999999996,0.134,4.322580645161291
0.012,0.068,5.666666666666667
0.014,0.101,7.214285714285714
0.012,0.058,4.833333333333333
0.031,0.265,8.548387096774194
0.014,0.074,5.285714285714286
0.005,0.027,5.3999999999999995
0.006,0.044,7.333333333333333
0.009,0.046,5.111111111111112
0.009,0.048,5.333333333333334
0.059,0.182,3.0847457627118646
0.058,0.12,2.068965517241379
0.005,0.042,8.4
0.004,0.021,5.25
0.005,0.022,4.3999999999999995
0.004,0.019,4.75
0.029,0.077,2.655172413793103
0.024,0.123,5.125
0.011,0.041,3.7272727272727275
0.006,0.012,2.0
0.001,0.01,10.0
0.002,0.007,3.5
0.013,0.084,6.461538461538463
0.002,0.012,6.0
0.038,0.063,1.6578947368421053
0.004,0.016,4.0
0.002,0.007,3.5
0.001,0.008,8.0
0.001,0.007,7.0
0.002,0.007,3.5
0.001,0.006,6.0
0.002,0.007,3.5
0.001,0.008,8.0
0.002,0.008,4.0
0.002,0.007,3.5
0.002,0.012,6.0
0.001,0.007,7.0
0.002,0.011,5.5
0.002,0.01,5.0
0.002,0.009,4.5
0.001,0.008,8.0
0.014,0.094,6.714285714285714
0.003,0.018,5.999999999999999
0.011,0.066,6.000000000000001
0.003,0.012,4.0
0.006,0.044,7.333333333333333
0.006,0.026,4.333333333333333
0.01,0.024,2.4
0.003,0.013,4.333333333333333
0.017,0.057,3.3529411764705883
0.016,0.075,4.6875
0.002,0.008,4.0
0.001,0.007,7.0
0.038000000000000006,0.074,1.9473684210526312
0.02,0.092,4.6
0.003,0.013,4.333333333333333
0.001,0.008,8.0
0.006,0.027,4.5
0.005,0.024,4.8
0.002,0.014,7.0
0.006,0.032,5.333333333333333
0.002,0.008,4.0
0.001,0.007,7.0
0.001,0.007,7.0
0.032,0.063,1.96875
0.038,0.058,1.5263157894736843
0.002,0.008,4.0
0.028,0.066,2.357142857142857
0.006,0.029,4.833333333333333
0.005,0.028,5.6
0.002,0.011,5.5
0.023,0.087,3.782608695652174
0.04,0.102,2.55
0.003,0.015,5.0
0.001,0.008,8.0
0.017,0.096,5.647058823529411
0.02,0.074,3.6999999999999997
0.019,0.15,7.894736842105263
0.018,0.08,4.444444444444445
0.005,0.024,4.8
0.004,0.022,5.5
0.006,0.031,5.166666666666667
0.005,0.023,4.6
0.004,0.022,5.5
0.011,0.046,4.181818181818182
0.003,0.02,6.666666666666667
0.002,0.012,6.0
0.024,0.071,2.958333333333333
0.028,0.112,4.0
0.001,0.009,9.0
0.022,0.087,3.9545454545454546
0.048999999999999995,0.085,1.7346938775510208
0.004,0.019,4.75
0.002,0.009,4.5
0.002,0.016,8.0
0.001,0.009,9.0
0.001,0.008,8.0
0.015,0.05,3.3333333333333335
0.026,0.093,3.576923076923077
0.003,0.013,4.333333333333333
0.033,0.091,2.7575757575757573
0.036000000000000004,0.062,1.722222222222222
0.002,0.01,5.0
0.001,0.009,9.0
0.005,0.024,4.8
0.002,0.011,5.5
0.002,0.007,3.5
0.011,0.042,3.818181818181819
0.027,0.069,2.555555555555556
0.001,0.009,9.0
0.014,0.047,3.357142857142857
0.025,0.057,2.28
0.003,0.012,4.0
0.002,0.019,9.5
0.004,0.024,6.0
0.003,0.012,4.0
0.002,0.009,4.5
0.008,0.044,5.5
0.028,0.08,2.857142857142857
0.001,0.01,10.0
0.019,0.071,3.7368421052631575
0.036000000000000004,0.062,1.722222222222222
0.003,0.014,4.666666666666667
0.002,0.008,4.0
0.007,0.031,4.428571428571429
0.022000000000000002,0.064,2.9090909090909087
0.002,0.008,4.0
0.025,0.081,3.2399999999999998
0.054000000000000006,0.074,1.3703703703703702
0.003,0.015,5.0
0.005,0.022,4.3999999999999995
0.002,0.011,5.5
0.002,0.008,4.0
0.007,0.039,5.571428571428571
0.017,0.066,3.8823529411764706
0.002,0.015,7.5
0.022,0.082,3.7272727272727275
0.019,0.07,3.68421052631579
0.048,0.086,1.7916666666666665
0.014,0.036,2.571428571428571
0.002,0.009,4.5
0.012,0.067,5.583333333333334
0.013,0.066,5.0769230769230775
0.018,0.065,3.6111111111111116
0.002,0.011,5.5
0.033,0.075,2.2727272727272725
0.032,0.072,2.25
0.003,0.025,8.333333333333334
0.065,0.102,1.569230769230769
0.024,0.054,2.25
0.002,0.01,5.0
0.014,0.073,5.2142857142857135
0.013,0.049,3.7692307692307696
0.019,0.073,3.8421052631578947
0.019,0.106,5.578947368421052
0.013,0.071,5.461538461538462
0.004,0.018,4.5
0.037,0.166,4.486486486486487
0.012,0.052,4.333333333333333
0.015,0.138,9.200000000000001
0.008,0.046,5.75
0.031,0.157,5.064516129032258
0.01,0.05,5.0
0.033,0.102,3.0909090909090904
0.027,0.25,9.25925925925926
0.018,0.152,8.444444444444445
0.027,0.151,5.592592592592593
0.016,0.145,9.0625
0.013,0.095,7.307692307692308
0.048,0.193,4.020833333333333
0.016,0.074,4.625
0.002,0.01,5.0
0.002,0.011,5.5
0.059,0.092,1.5593220338983051
0.004,0.018,4.5
0.017,0.054,3.176470588235294
0.003,0.017,5.666666666666667
0.012,0.048,4.0
0.007,0.03,4.285714285714286
0.004,0.022,5.5
0.018,0.057,3.166666666666667
0.029,0.116,4.0
0.007,0.063,9.0
0.016,0.072,4.5
0.01,0.05,5.0
0.006,0.038,6.333333333333333
0.006,0.041,6.833333333333333
0.007,0.038,5.428571428571428
0.008,0.061,7.625
0.006,0.039,6.5
0.006,0.042,7.0
0.01,0.053,5.3
0.007,0.061,8.714285714285714
0.007,0.041,5.857142857142858
0.008,0.04,5.0
0.007,0.041,5.857142857142858
0.005,0.02,4.0
0.003,0.018,5.999999999999999
0.003,0.017,5.666666666666667
0.004,0.018,4.5
0.003,0.018,5.999999999999999
0.003,0.019,6.333333333333333
0.002,0.015,7.5
0.06,0.095,1.5833333333333335
0.006,0.055,9.166666666666666
0.015,0.065,4.333333333333334
0.003,0.017,5.666666666666667
0.008,0.049,6.125
0.003,0.016,5.333333333333333
0.004,0.024,6.0
0.028999999999999998,0.051,1.7586206896551724
0.014,0.05,3.5714285714285716
0.01,0.053,5.3
0.013999999999999999,0.073,5.214285714285714
0.005,0.027,5.3999999999999995
0.064,0.13,2.03125
0.007,0.037,5.285714285714286
0.015,0.06,4.0
0.005,0.026,5.199999999999999
0.004,0.025,6.25
0.007,0.043,6.142857142857142
0.002,0.01,5.0
0.014,0.065,4.642857142857143
0.005,0.025,5.0
0.003,0.013,4.333333333333333
0.001,0.01,10.0
0.018000000000000002,0.036,1.9999999999999996
0.003,0.013,4.333333333333333
0.002,0.009,4.5
0.001,0.008,8.0
0.002,0.01,5.0
0.014,0.089,6.357142857142857
0.025,0.114,4.56
0.033,0.07,2.121212121212121
0.113,0.152,1.3451327433628317
0.01,0.037,3.6999999999999997
0.012,0.06,5.0
0.004,0.019,4.75
0.002,0.013,6.5
0.064,0.173,2.7031249999999996
0.009,0.049,5.444444444444445
0.054,0.092,1.7037037037037037
0.026,0.067,2.576923076923077
0.005,0.024,4.8
0.008,0.042,5.25
0.004,0.022,5.5
0.012,0.102,8.5
0.029,0.055,1.896551724137931
0.009,0.057,6.333333333333334
0.011000000000000001,0.011,0.9999999999999999
0.002,0.009,4.5
0.002,0.007,3.5
0.002,0.008,4.0
0.002,0.008,4.0
0.002,0.008,4.0
0.002,0.007,3.5
0.001,0.007,7.0
0.001,0.006,6.0
0.013,0.043,3.3076923076923075
0.003,0.014,4.666666666666667
0.063,0.218,3.4603174603174605
0.019,0.111,5.842105263157895
0.006,0.033,5.5
0.004,0.021,5.25
0.011,0.05,4.545454545454546
0.031,0.08,2.5806451612903225
0.032,0.117,3.65625
0.015,0.078,5.2
