Encrypt Time (ms),Inbuf Time (ms),Ratio
0.017,0.094,5.529411764705882
0.045,0.152,3.3777777777777778
0.012,0.07,5.833333333333334
0.039,0.128,3.282051282051282
0.013,0.06,4.615384615384616
0.038,0.123,3.236842105263158
0.023,0.109,4.739130434782608
0.004,0.02,5.0
0.011,0.076,6.909090909090909
0.018,0.076,4.222222222222222
0.027,0.111,4.111111111111112
0.019,0.105,5.526315789473684
0.02,0.095,4.75
0.042,0.124,2.952380952380952
0.007,0.064,9.142857142857142
0.059000000000000004,0.186,3.1525423728813555
0.032,0.12,3.75
0.027,0.134,4.962962962962964
0.008,0.079,9.875
0.018,0.103,5.722222222222222
0.037,0.123,3.3243243243243246
0.028999999999999998,0.142,4.896551724137931
0.018,0.105,5.833333333333334
0.017,0.079,4.647058823529411
0.016,0.096,6.0
0.02,0.125,6.25
0.016,0.122,7.625
0.005,0.029,5.8
0.064,0.297,4.640625
0.031,0.134,4.322580645161291
0.017,0.122,7.1764705882352935
0.039,0.104,2.6666666666666665
0.069,0.088,1.2753623188405796
0.022,0.067,3.045454545454546
0.038,0.12,3.1578947368421053
0.014,0.063,4.5
0.024,0.117,4.875
0.023,0.064,2.782608695652174
0.023,0.102,4.434782608695652
0.024,0.118,4.916666666666666
0.003,0.025,8.333333333333334
0.032,0.32,10.0
0.052000000000000005,0.196,3.769230769230769
0.006,0.032,5.333333333333333
0.054000000000000006,0.106,1.9629629629629626
0.01,0.055,5.5
0.022,0.177,8.045454545454545
0.057,0.291,5.105263157894736
0.057,0.312,5.473684210526316
0.012,0.054,4.5
0.026,0.172,6.615384615384615
0.006,0.029,4.833333333333333
0.007,0.045,6.428571428571428
0.042,0.257,6.119047619047619
0.037,0.041,1.1081081081081081
0.003,0.014,4.666666666666667
0.059,0.109,1.8474576271186443
0.016,0.062,3.875
0.004,0.02,5.0
0.040999999999999995,0.102,2.4878048780487805
0.007,0.062,8.857142857142858
0.023,0.063,2.739130434782609
0.034999999999999996,0.137,3.914285714285715
0.043,0.094,2.1860465116279073
0.008,0.053,6.625
0.004,0.022,5.5
0.034,0.103,3.029411764705882
0.017,0.119,6.999999999999999
0.015,0.095,6.333333333333334
0.012,0.049,4.083333333333333
0.06,0.239,3.9833333333333334
0.018,0.1,5.555555555555556
0.041999999999999996,0.1,2.3809523809523814
0.051000000000000004,0.207,4.0588235294117645
0.008,0.065,8.125
0.07200000000000001,0.114,1.5833333333333333
0.005,0.02,4.0
0.041999999999999996,0.05,1.1904761904761907
0.007,0.05,7.142857142857143
0.007,0.051,7.285714285714285
0.004,0.028,7.0
0.048,0.067,1.3958333333333335
0.005,0.026,5.199999999999999
0.008,0.069,8.625
0.061,0.093,1.5245901639344261
0.006,0.03,5.0
0.062,0.182,2.935483870967742
0.017,0.146,8.588235294117647
0.084,0.13,1.5476190476190477
0.037,0.187,5.054054054054054
0.04,0.053,1.325
0.046,0.079,1.7173913043478262
0.038,0.096,2.5263157894736845
